Portuguese	4	502288	992
				1)	dera	517	344	2.8555395E-4
				2)	der_	700	277	2.2993734E-4
		4)	di	0	0	0.0
			1)	dir	0	0	0.0
				1)	dire	161	680	5.644671E-4
			2)	did	0	0	0.0
				1)	dida	396	403	3.345298E-4
			3)	dis	0	0	0.0
				1)	disp	413	391	3.245686E-4
				2)	disc	979	203	1.6851004E-4
			4)	diz	0	0	0.0
				1)	dize	623	299	2.481995E-4
			5)	dic	0	0	0.0
				1)	dica	690	279	2.3159754E-4
			6)	dia	0	0	0.0
				1)	dia_	849	234	1.942431E-4
		5)	dã	0	0	0.0
			1)	dão	0	0	0.0
				1)	dãos	838	238	1.975635E-4
	9)	i	0	0	0.0
		1)	id	0	0	0.0
			1)	ida	0	0	0.0
				1)	idad	15	2400	0.0019922368
				2)	ida_	213	573	4.7564655E-4
				3)	idas	279	490	4.0674838E-4
			2)	ido	0	0	0.0
				1)	ido_	91	966	8.018754E-4
				2)	idos	666	286	2.3740824E-4
			3)	ide	0	0	0.0
				1)	ider	343	440	3.6524344E-4
				2)	iden	672	284	2.3574804E-4
		2)	ic	0	0	0.0
			1)	ica	0	0	0.0
				1)	ica_	41	1428	0.001185381
				2)	icas	260	507	4.2086004E-4
				3)	icaç	338	443	3.6773374E-4
				4)	icar	555	325	2.697821E-4
				5)	icad	635	295	2.4487913E-4
				6)	icam	978	203	1.6851004E-4
			2)	ico	0	0	0.0
				1)	ico_	169	648	5.37904E-4
				2)	icos	424	384	3.187579E-4
			3)	ici	0	0	0.0
				1)	icia	264	504	4.1836975E-4
			4)	icu	0	0	0.0
				1)	icul	706	276	2.2910725E-4
		3)	in	0	0	0.0
			1)	int	0	0	0.0
				1)	inte	46	1288	0.0010691672
			2)	ini	0	0	0.0
				1)	inic	371	422	3.5030165E-4
			3)	ind	0	0	0.0
				1)	inda	437	380	3.154375E-4
			4)	ins	0	0	0.0
				1)	inst	444	373	3.0962683E-4
			5)	ina	0	0	0.0
				1)	inan	521	342	2.8389375E-4
				2)	inal	720	270	2.2412665E-4
				3)	inad	874	227	1.8843242E-4
			6)	inc	0	0	0.0
				1)	incí	825	240	1.992237E-4
				2)	incl	970	204	1.6934014E-4
		4)	it	0	0	0.0
			1)	ito	0	0	0.0
				1)	ito_	64	1116	9.263902E-4
				2)	itos	525	339	2.8140345E-4
			2)	itu	0	0	0.0
				1)	itui	519	343	2.8472385E-4
				2)	itua	638	293	2.4321892E-4
			3)	ita	0	0	0.0
				1)	itar	590	311	2.581607E-4
				2)	ita_	627	298	2.473694E-4
				3)	itam	969	204	1.6934014E-4
			4)	itá	0	0	0.0
				1)	itár	604	305	2.531801E-4
			5)	iti	0	0	0.0
				1)	itiv	802	244	2.0254409E-4
		5)	io	0	0	0.0
			1)	ion	0	0	0.0
				1)	iona	82	1038	8.616425E-4
			2)	ios	0	0	0.0
				1)	ios_	92	962	7.98555E-4
			3)	ior	0	0	0.0
				1)	ior_	610	304	2.5235E-4
		6)	im	0	0	0.0
			1)	ime	0	0	0.0
				1)	imen	83	1034	8.583221E-4
				2)	imei	526	339	2.8140345E-4
			2)	imp	0	0	0.0
				1)	impo	151	722	5.993313E-4
				2)	impl	886	224	1.8594212E-4
			3)	imo	0	0	0.0
				1)	imo_	781	249	2.0669457E-4
				2)	imos	887	224	1.8594212E-4
			4)	ima	0	0	0.0
				1)	ima_	956	207	1.7183044E-4
		7)	ia	0	0	0.0
			1)	ias	0	0	0.0
				1)	ias_	86	1002	8.317589E-4
			2)	ial	0	0	0.0
				1)	ial_	225	556	4.615349E-4
			3)	iat	0	0	0.0
				1)	iati	491	353	2.9302484E-4
			4)	iar	0	0	0.0
				1)	iar_	539	334	2.7725298E-4
			5)	iaç	0	0	0.0
				1)	iaçã	682	281	2.3325774E-4
			6)	iai	0	0	0.0
				1)	iais	770	255	2.1167517E-4
			7)	iad	0	0	0.0
				1)	iado	894	222	1.8428192E-4
		8)	iv	0	0	0.0
			1)	iva	0	0	0.0
				1)	iva_	99	925	7.678413E-4
				2)	ivam	389	407	3.378502E-4
				3)	ivas	497	352	2.9219475E-4
			2)	ivo	0	0	0.0
				1)	ivo_	238	532	4.4161253E-4
				2)	ivos	412	391	3.245686E-4
			3)	ive	0	0	0.0
				1)	iver	955	207	1.7183044E-4
		9)	ie	0	0	0.0
			1)	ien	0	0	0.0
				1)	ient	143	746	6.1925367E-4
		10)	if	0	0	0.0
			1)	ifi	0	0	0.0
				1)	ific	159	683	5.669574E-4
		11)	is	0	0	0.0
			1)	ist	0	0	0.0
				1)	ista	209	581	4.8228735E-4
				2)	iste	242	530	4.3995233E-4
			2)	isp	0	0	0.0
				1)	ispo	686	280	2.3242764E-4
			3)	isã	0	0	0.0
				1)	isão	775	251	2.0835477E-4
			4)	isl	0	0	0.0
				1)	isla	911	217	1.8013142E-4
		12)	iç	0	0	0.0
			1)	içã	0	0	0.0
				1)	ição	224	559	4.640252E-4
			2)	içõ	0	0	0.0
				1)	içõe	407	397	3.295492E-4
		13)	il	0	0	0.0
			1)	ili	0	0	0.0
				1)	ilid	233	545	4.524038E-4
				2)	iliz	620	301	2.498597E-4
		14)	iz	0	0	0.0
			1)	iza	0	0	0.0
				1)	izaç	251	517	4.2916104E-4
				2)	izad	697	277	2.2993734E-4
				3)	izar	913	216	1.7930132E-4
			2)	ize	0	0	0.0
				1)	izer	633	296	2.4570923E-4
		15)	ir	0	0	0.0
			1)	iro	0	0	0.0
				1)	iro_	330	448	3.7188423E-4
				2)	iros	938	211	1.7515082E-4
			2)	ira	0	0	0.0
				1)	ira_	479	357	2.9634524E-4
			3)	ire	0	0	0.0
				1)	irec	501	350	2.9053455E-4
				2)	irei	520	343	2.8472385E-4
		16)	iõ	0	0	0.0
			1)	iõe	0	0	0.0
				1)	iões	569	321	2.664617E-4
		17)	iã	0	0	0.0
			1)	ião	0	0	0.0
				1)	ião_	595	310	2.573306E-4
		18)	ib	0	0	0.0
			1)	ibi	0	0	0.0
				1)	ibil	615	303	2.515199E-4
		19)	ig	0	0	0.0
			1)	igo	0	0	0.0
				1)	igo_	794	246	2.0420429E-4
			2)	igu	0	0	0.0
				1)	igua	893	222	1.8428192E-4
	10)	r	0	0	0.0
		1)	ri	0	0	0.0
			1)	ria	0	0	0.0
				1)	ria_	23	1836	0.0015240612
				2)	rias	435	381	3.162676E-4
			2)	rio	0	0	0.0
				1)	rio_	51	1232	0.0010226816
				2)	rios	318	459	3.810153E-4
				3)	rior	660	287	2.3823832E-4
			3)	rim	0	0	0.0
				1)	rime	406	397	3.295492E-4
			4)	rib	0	0	0.0
				1)	ribu	452	369	3.0630644E-4
			5)	rid	0	0	0.0
				1)	rida	530	337	2.7974325E-4
			6)	rin	0	0	0.0
				1)	rinc	534	335	2.7808308E-4
		2)	re	0	0	0.0
			1)	rel	0	0	0.0
				1)	rela	40	1428	0.001185381
			2)	res	0	0	0.0
				1)	res_	70	1091	9.056377E-4
				2)	resp	98	930	7.719918E-4
				3)	rese	115	860	7.138849E-4
				4)	ress	312	464	3.851658E-4
				5)	rest	707	275	2.2827715E-4
				6)	reso	858	230	1.909227E-4
				7)	resa	957	206	1.7100034E-4
			3)	reg	0	0	0.0
				1)	regi	187	626	5.196418E-4
				2)	rego	820	240	1.992237E-4
				3)	regu	925	213	1.7681102E-4
			4)	rec	0	0	0.0
				1)	rece	245	523	4.3414164E-4
				2)	reci	273	493	4.0923868E-4
				3)	reco	394	404	3.353599E-4
				4)	rect	398	402	3.336997E-4
			5)	ref	0	0	0.0
				1)	refe	309	465	3.859959E-4
				2)	refo	554	325	2.697821E-4
			6)	rem	0	0	0.0
				1)	rem_	356	431	3.5777254E-4
				2)	remo	401	400	3.320395E-4
			7)	rei	0	0	0.0
				1)	reit	471	360	2.9883554E-4
			8)	rea	0	0	0.0
				1)	real	535	335	2.7808308E-4
			9)	ren	0	0	0.0
				1)	rent	613	303	2.515199E-4
			10)	rev	0	0	0.0
				1)	reve	769	255	2.1167517E-4
		3)	ro	0	0	0.0
			1)	ros	0	0	0.0
				1)	ros_	119	827	6.8649166E-4
			2)	rop	0	0	0.0
				1)	ropo	189	625	5.188117E-4
				2)	rope	228	553	4.590446E-4
			3)	rog	0	0	0.0
				1)	rogr	194	618	5.13001E-4
			4)	roc	0	0	0.0
				1)	roce	342	440	3.6524344E-4
			5)	rob	0	0	0.0
				1)	robl	593	310	2.573306E-4
			6)	rod	0	0	0.0
				1)	rodu	722	269	2.2329655E-4
			7)	rov	0	0	0.0
				1)	rova	733	263	2.1831597E-4
			8)	roj	0	0	0.0
				1)	roje	754	257	2.1333537E-4
			9)	rol	0	0	0.0
				1)	rolo	947	209	1.7349063E-4
		4)	ra	0	0	0.0
			1)	raç	0	0	0.0
				1)	raçã	128	799	6.632489E-4
				2)	raçõ	653	289	2.3989852E-4
			2)	ram	0	0	0.0
				1)	ram_	129	797	6.615887E-4
				2)	rama	223	559	4.640252E-4
				3)	rame	793	246	2.0420429E-4
			3)	ras	0	0	0.0
				1)	ras_	178	634	5.262826E-4
			4)	rar	0	0	0.0
				1)	rar_	191	623	5.171515E-4
			5)	rab	0	0	0.0
				1)	raba	274	493	4.0923868E-4
			6)	ran	0	0	0.0
				1)	rans	322	454	3.7686483E-4
				2)	rand	418	385	3.19588E-4
				3)	rant	634	295	2.4487913E-4
				4)	ranç	688	279	2.3159754E-4
			7)	rat	0	0	0.0
				1)	rata	465	364	3.0215594E-4
			8)	rad	0	0	0.0
				1)	rado	484	355	2.9468504E-4
				2)	rada	896	221	1.8345182E-4
			9)	ral	0	0	0.0
				1)	ral_	486	354	2.9385494E-4
		5)	rm	0	0	0.0
			1)	rma	0	0	0.0
				1)	rma_	201	598	4.96399E-4
				2)	rmaç	890	223	1.8511202E-4
			2)	rmo	0	0	0.0
				1)	rmos	326	452	3.7520463E-4
			3)	rmi	0	0	0.0
				1)	rmit	740	260	2.1582567E-4
		6)	rt	0	0	0.0
			1)	rta	0	0	0.0
				1)	rtan	263	504	4.1836975E-4
			2)	rte	0	0	0.0
				1)	rte_	352	436	3.6192304E-4
			3)	rti	0	0	0.0
				1)	rtic	703	276	2.2910725E-4
		7)	rê	0	0	0.0
			1)	rên	0	0	0.0
				1)	rênc	295	478	3.967872E-4
		8)	rã	0	0	0.0
			1)	rão	0	0	0.0
				1)	rão_	543	333	2.7642288E-4
		9)	rc	0	0	0.0
			1)	rca	0	0	0.0
				1)	rcad	601	307	2.548403E-4
		10)	rd	0	0	0.0
			1)	rda	0	0	0.0
				1)	rdad	641	292	2.4238882E-4
			2)	rdo	0	0	0.0
				1)	rdo_	766	256	2.1250527E-4
		11)	ru	0	0	0.0
			1)	rup	0	0	0.0
				1)	rupo	765	256	2.1250527E-4
		12)	rr	0	0	0.0
			1)	rrê	0	0	0.0
				1)	rrên	796	245	2.0337419E-4
		13)	ró	0	0	0.0
			1)	róp	0	0	0.0
				1)	rópr	835	238	1.975635E-4
		14)	rs	0	0	0.0
			1)	rse	0	0	0.0
				1)	rse_	946	209	1.7349063E-4
		15)	rg	0	0	0.0
			1)	rgu	0	0	0.0
				1)	rgun	991	200	1.6601974E-4
	11)	c	0	0	0.0
		1)	co	0	0	0.0
			1)	con	0	0	0.0
				1)	cont	24	1745	0.0014485222
				2)	cons	32	1513	0.0012559394
				3)	conc	101	917	7.612005E-4
				4)	conf	597	310	2.573306E-4
				5)	conó	677	282	2.3408784E-4
				6)	cond	742	260	2.1582567E-4
				7)	conh	759	257	2.1333537E-4
				8)	conv	927	213	1.7681102E-4
			2)	com	0	0	0.0
				1)	comp	152	720	5.976711E-4
				2)	comu	186	628	5.21302E-4
				3)	come	869	228	1.892625E-4
			3)	cor	0	0	0.0
				1)	corr	220	564	4.6817568E-4
				2)	cord	333	446	3.7022404E-4
			4)	cos	0	0	0.0
				1)	cos_	299	476	3.95127E-4
			5)	col	0	0	0.0
				1)	cole	448	370	3.0713654E-4
		2)	ci	0	0	0.0
			1)	cia	0	0	0.0
				1)	cia_	37	1460	0.0012119442
				2)	cial	177	639	5.304331E-4
				3)	ciat	508	348	2.8887435E-4
				4)	cias	668	285	2.3657814E-4
			2)	cio	0	0	0.0
				1)	cion	96	933	7.744821E-4
				2)	cio_	895	222	1.8428192E-4
			3)	cid	0	0	0.0
				1)	cida	239	532	4.4161253E-4
			4)	cie	0	0	0.0
				1)	cien	818	241	2.000538E-4
			5)	cim	0	0	0.0
				1)	cime	831	239	1.983936E-4
			6)	cip	0	0	0.0
				1)	cipa	848	235	1.950732E-4
		3)	ce	0	0	0.0
			1)	ces	0	0	0.0
				1)	cess	85	1011	8.392298E-4
			2)	cer	0	0	0.0
				1)	cer_	390	407	3.378502E-4
			3)	cen	0	0	0.0
				1)	cent	416	388	3.220783E-4
			4)	cei	0	0	0.0
				1)	ceir	493	353	2.9302484E-4
				2)	ceit	920	215	1.7847122E-4
		4)	ct	0	0	0.0
			1)	cti	0	0	0.0
				1)	ctiv	90	971	8.0602587E-4
			2)	cto	0	0	0.0
				1)	cto_	164	674	5.594865E-4
				2)	ctos	599	308	2.556704E-4
				3)	ctor	758	257	2.1333537E-4
			3)	ctu	0	0	0.0
				1)	ctua	645	291	2.4155872E-4
		5)	ca	0	0	0.0
			1)	cas	0	0	0.0
				1)	cas_	244	525	4.3580183E-4
				2)	caso	586	312	2.589908E-4
			2)	cad	0	0	0.0
				1)	cado	246	523	4.3414164E-4
			3)	caç	0	0	0.0
				1)	caçã	392	405	3.3619E-4
			4)	car	0	0	0.0
				1)	car_	531	337	2.7974325E-4
		6)	cl	0	0	0.0
			1)	cla	0	0	0.0
				1)	clar	357	431	3.5777254E-4
			2)	clu	0	0	0.0
				1)	clus	980	203	1.6851004E-4
		7)	cç	0	0	0.0
			1)	cçã	0	0	0.0
				1)	cção	564	323	2.681219E-4
		8)	cr	0	0	0.0
			1)	cri	0	0	0.0
				1)	cria	711	274	2.2744705E-4
		9)	cu	0	0	0.0
			1)	cul	0	0	0.0
				1)	cula	789	247	2.0503438E-4
				2)	cult	799	245	2.0337419E-4
				3)	culo	944	210	1.7432072E-4
		10)	cí	0	0	0.0
			1)	cíp	0	0	0.0
				1)	cípi	795	246	2.0420429E-4
	12)	t	0	0	0.0
		1)	to	0	0	0.0
			1)	tos	0	0	0.0
				1)	tos_	25	1737	0.0014418815
			2)	tor	0	0	0.0
				1)	tor_	579	314	2.60651E-4
				2)	tori	763	256	2.1250527E-4
				3)	torn	982	202	1.6767994E-4
			3)	tou	0	0	0.0
				1)	tou_	611	303	2.515199E-4
			4)	tom	0	0	0.0
				1)	toma	764	256	2.1250527E-4
		2)	ti	0	0	0.0
			1)	tiv	0	0	0.0
				1)	tiva	30	1591	0.001320687
				2)	tivo	114	865	7.180354E-4
			2)	tic	0	0	0.0
				1)	tica	73	1081	8.973367E-4
				2)	tico	499	351	2.9136465E-4
			3)	tit	0	0	0.0
				1)	titu	259	507	4.2086004E-4
			4)	tid	0	0	0.0
				1)	tido	393	404	3.353599E-4
			5)	tir	0	0	0.0
				1)	tir_	482	356	2.9551514E-4
			6)	tim	0	0	0.0
				1)	timo	854	231	1.917528E-4
			7)	tin	0	0	0.0
				1)	tinu	917	215	1.7847122E-4
			8)	til	0	0	0.0
				1)	tili	953	207	1.7183044E-4
		3)	te	0	0	0.0
			1)	tes	0	0	0.0
				1)	tes_	65	1115	9.255601E-4
			2)	ter	0	0	0.0
				1)	ter_	181	631	5.237923E-4
				2)	tera	378	415	3.4449095E-4
				3)	term	518	343	2.8472385E-4
				4)	tern	582	313	2.598209E-4
				5)	tere	652	289	2.3989852E-4
				6)	teri	729	266	2.2080627E-4
				7)	terr	889	223	1.8511202E-4
			3)	tem	0	0	0.0
				1)	tem_	208	582	4.8311744E-4
				2)	temo	473	358	2.9717534E-4
				3)	tema	588	311	2.581607E-4
				4)	teme	718	271	2.2495675E-4
				5)	temp	721	269	2.2329655E-4
			4)	ten	0	0	0.0
				1)	tend	331	447	3.7105414E-4
				2)	tent	451	369	3.0630644E-4
				3)	tenh	750	258	2.1416547E-4
				4)	tenç	910	217	1.8013142E-4
		4)	ta	0	0	0.0
			1)	tar	0	0	0.0
				1)	tar_	76	1071	8.890357E-4
				2)	tari	287	485	4.0259789E-4
				3)	tare	966	204	1.6934014E-4
			2)	tad	0	0	0.0
				1)	tado	88	979	8.1266667E-4
				2)	tada	303	473	3.926367E-4
			3)	tan	0	0	0.0
				1)	tant	97	930	7.719918E-4
			4)	tam	0	0	0.0
				1)	tamb	104	908	7.5372966E-4
				2)	tame	317	459	3.810153E-4
			5)	tas	0	0	0.0
				1)	tas_	157	697	5.785788E-4
			6)	taç	0	0	0.0
				1)	taçã	221	562	4.6651548E-4
			7)	tal	0	0	0.0
				1)	tal_	679	281	2.3325774E-4
			8)	tai	0	0	0.0
				1)	tais	773	251	2.0835477E-4
		5)	tã	0	0	0.0
			1)	tão	0	0	0.0
				1)	tão_	111	882	7.321471E-4
		6)	tó	0	0	0.0
			1)	tór	0	0	0.0
				1)	tóri	133	775	6.433265E-4
		7)	tu	0	0	0.0
			1)	tur	0	0	0.0
				1)	tura	137	758	6.292148E-4
			2)	tua	0	0	0.0
				1)	tuaç	691	278	2.3076744E-4
				2)	tual	981	202	1.6767994E-4
			3)	tud	0	0	0.0
				1)	tudo	857	230	1.909227E-4
		8)	tr	0	0	0.0
			1)	tra	0	0	0.0
				1)	trat	240	531	4.4078243E-4
				2)	trab	270	493	4.0923868E-4
				3)	tran	276	492	4.0840858E-4
			2)	tri	0	0	0.0
				1)	trib	450	369	3.0630644E-4
			3)	tro	0	0	0.0
				1)	trol	726	267	2.2163635E-4
				2)	tros	746	259	2.1499557E-4
				3)	tro_	779	249	2.0669457E-4
		9)	tá	0	0	0.0
			1)	tár	0	0	0.0
				1)	tári	410	391	3.245686E-4
		10)	té	0	0	0.0
			1)	tér	0	0	0.0
				1)	téri	647	290	2.4072862E-4
		11)	tâ	0	0	0.0
			1)	tân	0	0	0.0
				1)	tânc	965	204	1.6934014E-4
	13)	s	0	0	0.0
		1)	se	0	0	0.0
			1)	sen	0	0	0.0
				1)	senh	34	1489	0.001236017
				2)	sent	71	1089	9.039775E-4
				3)	senv	334	445	3.6939394E-4
			2)	seg	0	0	0.0
				1)	segu	77	1067	8.857153E-4
			3)	ses	0	0	0.0
				1)	ses_	232	545	4.524038E-4
			4)	sej	0	0	0.0
				1)	seja	256	509	4.2252024E-4
			5)	ser	0	0	0.0
				1)	serv	434	381	3.162676E-4
				2)	será	788	247	2.0503438E-4
			6)	sem	0	0	0.0
				1)	semp	753	257	2.1333537E-4
		2)	sã	0	0	0.0
			1)	são	0	0	0.0
				1)	são_	39	1441	0.0011961722
		3)	st	0	0	0.0
			1)	sta	0	0	0.0
				1)	sta_	108	905	7.5123936E-4
				2)	star	172	646	5.362438E-4
				3)	stas	382	411	3.4117058E-4
			2)	stã	0	0	0.0
				1)	stão	158	688	5.711079E-4
			3)	sti	0	0	0.0
				1)	stit	314	461	3.826755E-4
			4)	str	0	0	0.0
				1)	stru	351	436	3.6192304E-4
				2)	stra	422	384	3.187579E-4
			5)	stá	0	0	0.0
				1)	stá_	495	352	2.9219475E-4
			6)	sto	0	0	0.0
				1)	sto_	536	334	2.7725298E-4
				2)	stos	878	226	1.8760232E-4
			7)	ste	0	0	0.0
				1)	stem	612	303	2.515199E-4
		4)	sp	0	0	0.0
			1)	spe	0	0	0.0
				1)	spec	163	676	5.611467E-4
				2)	spei	423	384	3.187579E-4
				3)	sper	687	279	2.3159754E-4
			2)	spo	0	0	0.0
				1)	spon	271	493	4.0923868E-4
				2)	spos	804	243	2.0171399E-4
		5)	ss	0	0	0.0
			1)	sso	0	0	0.0
				1)	sso_	202	590	4.8975827E-4
				2)	ssoa	865	228	1.892625E-4
			2)	ssã	0	0	0.0
				1)	ssão	474	358	2.9717534E-4
			3)	ssi	0	0	0.0
				1)	ssim	567	321	2.664617E-4
			4)	ssá	0	0	0.0
				1)	ssár	589	311	2.581607E-4
			5)	sse	0	0	0.0
				1)	sse_	602	306	2.540102E-4
				2)	ssem	941	210	1.7432072E-4
			6)	ssí	0	0	0.0
				1)	ssív	692	278	2.3076744E-4
			7)	ssa	0	0	0.0
				1)	ssa_	990	200	1.6601974E-4
		6)	si	0	0	0.0
			1)	sid	0	0	0.0
				1)	side	272	493	4.0923868E-4
				2)	sida	936	211	1.7515082E-4
			2)	sis	0	0	0.0
				1)	sist	361	427	3.5445215E-4
			3)	sim	0	0	0.0
				1)	sim_	505	348	2.8887435E-4
			4)	sit	0	0	0.0
				1)	situ	702	276	2.2910725E-4
			5)	siç	0	0	0.0
				1)	siçã	805	243	2.0171399E-4
		7)	so	0	0	0.0
			1)	sos	0	0	0.0
				1)	sos_	291	484	4.017678E-4
			2)	soc	0	0	0.0
				1)	soci	346	439	3.6441334E-4
			3)	sol	0	0	0.0
				1)	solu	577	315	2.614811E-4
		8)	sa	0	0	0.0
			1)	sas	0	0	0.0
				1)	sas_	297	476	3.95127E-4
			2)	sar	0	0	0.0
				1)	sar_	723	268	2.2246645E-4
			3)	sab	0	0	0.0
				1)	sabi	902	220	1.8262172E-4
		9)	sí	0	0	0.0
			1)	sív	0	0	0.0
				1)	síve	551	326	2.706122E-4
		10)	sá	0	0	0.0
			1)	sár	0	0	0.0
				1)	sári	552	326	2.706122E-4
		11)	sõ	0	0	0.0
			1)	sõe	0	0	0.0
				1)	sões	776	250	2.0752467E-4
		12)	su	0	0	0.0
			1)	sul	0	0	0.0
				1)	sult	967	204	1.6934014E-4
	14)	p	0	0	0.0
		1)	pr	0	0	0.0
			1)	pre	0	0	0.0
				1)	pres	44	1405	0.0011662887
				2)	prec	296	478	3.967872E-4
				3)	preg	800	244	2.0254409E-4
				4)	pret	928	212	1.7598092E-4
			2)	pro	0	0	0.0
				1)	prop	134	768	6.375158E-4
				2)	prog	196	615	5.105107E-4
				3)	proc	253	515	4.2750084E-4
				4)	prov	368	424	3.5196185E-4
				5)	prob	584	312	2.589908E-4
				6)	prom	694	277	2.2993734E-4
				7)	proj	755	257	2.1333537E-4
			3)	pri	0	0	0.0
				1)	prim	388	407	3.378502E-4
				2)	prin	537	334	2.7725298E-4
				3)	prio	879	226	1.8760232E-4
			4)	pró	0	0	0.0
				1)	próp	836	238	1.975635E-4
		2)	po	0	0	0.0
			1)	por	0	0	0.0
				1)	port	57	1161	9.637446E-4
			2)	pos	0	0	0.0
				1)	post	94	948	7.869336E-4
				2)	poss	148	727	6.034818E-4
				3)	posi	306	470	3.901464E-4
			3)	pol	0	0	0.0
				1)	polí	122	819	6.7985087E-4
			4)	pod	0	0	0.0
				1)	pode	149	725	6.018216E-4
			5)	pon	0	0	0.0
				1)	pont	402	400	3.320395E-4
				2)	pons	636	294	2.4404902E-4
			6)	poi	0	0	0.0
				1)	pois	897	221	1.8345182E-4
		3)	pa	0	0	0.0
			1)	par	0	0	0.0
				1)	part	124	816	6.773606E-4
				2)	pare	655	288	2.3906842E-4
			2)	paí	0	0	0.0
				1)	país	337	443	3.6773374E-4
			3)	pas	0	0	0.0
				1)	pass	475	358	2.9717534E-4
		4)	pu	0	0	0.0
			1)	put	0	0	0.0
				1)	puta	188	626	5.196418E-4
		5)	pl	0	0	0.0
			1)	pli	0	0	0.0
				1)	plic	298	476	3.95127E-4
		6)	pe	0	0	0.0
			1)	per	0	0	0.0
				1)	pera	305	471	3.909765E-4
				2)	perm	609	304	2.5235E-4
				3)	peri	642	292	2.4238882E-4
				4)	perg	992	200	1.6601974E-4
			2)	pen	0	0	0.0
				1)	pens	369	423	3.5113175E-4
				2)	pena	457	367	3.0464624E-4
			3)	pei	0	0	0.0
				1)	peit	419	385	3.19588E-4
				2)	peia	661	287	2.3823832E-4
			4)	pec	0	0	0.0
				1)	pect	458	367	3.0464624E-4
				2)	peci	929	212	1.7598092E-4
			5)	pes	0	0	0.0
				1)	pess	859	230	1.909227E-4
	15)	ê	0	0	0.0
		1)	ên	0	0	0.0
			1)	ênc	0	0	0.0
				1)	ênci	47	1263	0.0010484147
	16)	h	0	0	0.0
		1)	ho	0	0	0.0
			1)	hor	0	0	0.0
				1)	hor_	59	1159	9.620844E-4
				2)	hora	280	490	4.0674838E-4
			2)	hoj	0	0	0.0
				1)	hoje	807	243	2.0171399E-4
	17)	o	0	0	0.0
		1)	os	0	0	0.0
			1)	ost	0	0	0.0
				1)	osta	62	1125	9.3386107E-4
				2)	osto	709	274	2.2744705E-4
			2)	osi	0	0	0.0
				1)	osiç	546	329	2.731025E-4
			3)	oss	0	0	0.0
				1)	ossí	812	242	2.008839E-4
				2)	ossa	866	228	1.892625E-4
		2)	or	0	0	0.0
			1)	orm	0	0	0.0
				1)	orma	74	1075	8.923561E-4
			2)	ora	0	0	0.0
				1)	ora_	95	935	7.761423E-4
				2)	oram	930	212	1.7598092E-4
			3)	ore	0	0	0.0
				1)	ores	136	762	6.325352E-4
			4)	ort	0	0	0.0
				1)	orta	166	670	5.5616617E-4
				2)	ortu	840	237	1.967334E-4
				3)	orte	922	214	1.7764112E-4
			5)	ord	0	0	0.0
				1)	ordo	629	297	2.465393E-4
				2)	orde	689	279	2.3159754E-4
				3)	orda	855	231	1.917528E-4
			6)	orr	0	0	0.0
				1)	orre	704	276	2.2910725E-4
				2)	orrê	797	245	2.0337419E-4
			7)	ori	0	0	0.0
				1)	oria	731	265	2.1997617E-4
				2)	orid	974	203	1.6851004E-4
			8)	orç	0	0	0.0
				1)	orça	845	235	1.950732E-4
		3)	ol	0	0	0.0
			1)	olí	0	0	0.0
				1)	olít	126	809	6.715499E-4
			2)	olv	0	0	0.0
				1)	olvi	399	402	3.336997E-4
			3)	ole	0	0	0.0
				1)	oleg	548	328	2.722724E-4
			4)	olu	0	0	0.0
				1)	oluç	680	281	2.3325774E-4
		4)	on	0	0	0.0
			1)	ont	0	0	0.0
				1)	ontr	127	808	6.707198E-4
				2)	onte	222	562	4.6651548E-4
				3)	onta	376	417	3.4615115E-4
				4)	onto	442	376	3.121171E-4
				5)	onti	774	251	2.0835477E-4
			2)	ons	0	0	0.0
				1)	onst	217	567	4.7066598E-4
				2)	onsi	354	432	3.5860264E-4
				3)	onse	468	362	3.0049574E-4
				4)	onsa	863	229	1.900926E-4
			3)	ona	0	0	0.0
				1)	onal	411	391	3.245686E-4
				2)	onai	528	338	2.8057335E-4
			4)	onc	0	0	0.0
				1)	onco	538	334	2.7725298E-4
				2)	once	882	225	1.8677222E-4
			5)	onó	0	0	0.0
				1)	onóm	675	282	2.3408784E-4
			6)	onh	0	0	0.0
				1)	onhe	756	257	2.1333537E-4
		5)	ou	0	0	0.0
			1)	out	0	0	0.0
				1)	outr	219	564	4.6817568E-4
		6)	og	0	0	0.0
			1)	ogr	0	0	0.0
				1)	ogra	227	554	4.598747E-4
		7)	op	0	0	0.0
			1)	opo	0	0	0.0
				1)	opos	229	549	4.557242E-4
				2)	opor	985	201	1.6684984E-4
			2)	ope	0	0	0.0
				1)	opei	656	288	2.3906842E-4
				2)	opeu	739	261	2.1665577E-4
				3)	oper	975	203	1.6851004E-4
		8)	om	0	0	0.0
			1)	omu	0	0	0.0
				1)	omun	293	479	3.976173E-4
			2)	ome	0	0	0.0
				1)	omen	631	296	2.4570923E-4
				2)	ome_	898	221	1.8345182E-4
			3)	omp	0	0	0.0
				1)	ompr	860	230	1.909227E-4
		9)	oc	0	0	0.0
			1)	oci	0	0	0.0
				1)	ocia	328	451	3.7437453E-4
			2)	oce	0	0	0.0
				1)	oces	648	290	2.4072862E-4
			3)	ocu	0	0	0.0
				1)	ocup	968	204	1.6934014E-4
		10)	ob	0	0	0.0
			1)	obj	0	0	0.0
				1)	obje	436	380	3.154375E-4
			2)	obl	0	0	0.0
				1)	oble	594	310	2.573306E-4
