Portuguese	3	827452	989
			2)	ina	168	1196	9.92798E-4
			3)	ind	222	946	7.852734E-4
			4)	ini	253	868	7.205257E-4
			5)	inc	260	846	7.022635E-4
			6)	ins	386	618	5.13001E-4
			7)	inf	697	327	2.714423E-4
			8)	inh	709	321	2.664617E-4
			9)	inu	814	270	2.2412665E-4
		10)	ir	0	0	0.0
			1)	ir_	164	1236	0.001026002
			2)	ire	284	795	6.599285E-4
			3)	ira	310	744	6.1759347E-4
			4)	iro	336	687	5.702778E-4
			5)	irm	813	271	2.2495675E-4
			6)	iri	927	221	1.8345182E-4
		11)	iz	0	0	0.0
			1)	iza	189	1090	9.048076E-4
			2)	ize	567	414	3.4366088E-4
		12)	il	0	0	0.0
			1)	ili	203	1021	8.475308E-4
			2)	ilh	861	248	2.0586447E-4
		13)	ie	0	0	0.0
			1)	ien	307	752	6.242342E-4
		14)	if	0	0	0.0
			1)	ifi	329	707	5.868798E-4
			2)	ife	798	277	2.2993734E-4
		15)	iç	0	0	0.0
			1)	içã	436	559	4.640252E-4
			2)	içõ	598	397	3.295492E-4
		16)	ig	0	0	0.0
			1)	igo	497	487	4.0425808E-4
			2)	iga	650	356	2.9551514E-4
			3)	igu	816	267	2.2163635E-4
			4)	ign	937	218	1.8096152E-4
		17)	ib	0	0	0.0
			1)	ibu	633	369	3.0630644E-4
			2)	ibi	651	356	2.9551514E-4
		18)	iõ	0	0	0.0
			1)	iõe	708	321	2.664617E-4
		19)	iã	0	0	0.0
			1)	ião	733	310	2.573306E-4
		20)	ip	0	0	0.0
			1)	ipa	842	255	2.1167517E-4
		21)	iu	0	0	0.0
			1)	iu_	976	205	1.7017024E-4
	13)	r	0	0	0.0
		1)	re	0	0	0.0
			1)	res	20	4513	0.0037462355
			2)	rec	67	2146	0.0017813918
			3)	rel	122	1496	0.0012418277
			4)	reg	150	1283	0.0010650166
			5)	rem	200	1025	8.508512E-4
			6)	ref	204	1019	8.458706E-4
			7)	ret	350	662	5.495254E-4
			8)	rei	407	586	4.8643784E-4
			9)	ren	414	577	4.7896695E-4
			10)	rea	434	560	4.648553E-4
			11)	rev	489	496	4.1172895E-4
			12)	re_	539	436	3.6192304E-4
			13)	rep	552	428	3.5528225E-4
			14)	red	831	259	2.1499557E-4
		2)	ri	0	0	0.0
			1)	ria	43	2825	0.0023450288
			2)	rio	71	1989	0.0016510664
			3)	rim	439	554	4.598747E-4
			4)	rid	530	445	3.6939394E-4
			5)	rig	549	430	3.5694244E-4
			6)	rin	573	410	3.4034048E-4
			7)	rit	589	401	3.328696E-4
			8)	rib	630	371	3.0796663E-4
			9)	rie	655	354	2.9385494E-4
			10)	ris	793	279	2.3159754E-4
			11)	ric	805	273	2.2661695E-4
		3)	ra	0	0	0.0
			1)	ra_	64	2251	0.0018685522
			2)	ram	87	1767	0.0014667844
			3)	ran	105	1638	0.0013597017
			4)	raç	183	1146	9.512931E-4
			5)	rad	250	870	7.221859E-4
			6)	rar	290	784	6.507974E-4
			7)	rat	294	773	6.416663E-4
			8)	ras	311	741	6.1510317E-4
			9)	ral	445	548	4.548941E-4
			10)	rab	477	509	4.2252024E-4
			11)	raz	712	319	2.648015E-4
			12)	rav	717	317	2.631413E-4
			13)	rac	881	241	2.000538E-4
			14)	rai	958	212	1.7598092E-4
		4)	ro	0	0	0.0
			1)	ro_	107	1634	0.0013563813
			2)	rop	140	1332	0.0011056915
			3)	ros	209	995	8.259482E-4
			4)	rog	343	674	5.594865E-4
			5)	roc	401	592	4.9141847E-4
			6)	rov	534	442	3.6690364E-4
			7)	rol	690	331	2.747627E-4
			8)	rom	711	319	2.648015E-4
			9)	rob	716	317	2.631413E-4
			10)	rod	780	284	2.3574804E-4
			11)	roj	834	258	2.1416547E-4
			12)	rof	882	240	1.992237E-4
			13)	ron	961	210	1.7432072E-4
		5)	rm	0	0	0.0
			1)	rma	145	1296	0.001075808
			2)	rmo	417	574	4.7647665E-4
			3)	rmi	517	456	3.78525E-4
			4)	rme	692	330	2.739326E-4
		6)	rá	0	0	0.0
			1)	rá_	227	923	7.661811E-4
		7)	rt	0	0	0.0
			1)	rta	251	869	7.213558E-4
			2)	rte	330	703	5.835594E-4
			3)	rti	335	690	5.727681E-4
			4)	rtu	719	316	2.623112E-4
		8)	rd	0	0	0.0
			1)	rda	415	576	4.7813685E-4
			2)	rde	622	377	3.129472E-4
			3)	rdo	696	327	2.714423E-4
		9)	rê	0	0	0.0
			1)	rên	503	478	3.967872E-4
		10)	rc	0	0	0.0
			1)	rca	538	438	3.6358324E-4
			2)	rce	862	247	2.0503438E-4
		11)	rr	0	0	0.0
			1)	rre	563	417	3.4615115E-4
			2)	rrê	868	245	2.0337419E-4
		12)	rn	0	0	0.0
			1)	rna	570	411	3.4117058E-4
			2)	rno	660	352	2.9219475E-4
		13)	rg	0	0	0.0
			1)	rga	609	388	3.220783E-4
			2)	rgu	824	263	2.1831597E-4
		14)	rã	0	0	0.0
			1)	rão	686	333	2.7642288E-4
		15)	ru	0	0	0.0
			1)	rup	781	282	2.3408784E-4
			2)	rut	957	212	1.7598092E-4
		16)	rs	0	0	0.0
			1)	rse	829	261	2.1665577E-4
			2)	rso	858	249	2.0669457E-4
		17)	rv	0	0	0.0
			1)	rvi	848	253	2.1001497E-4
		18)	rç	0	0	0.0
			1)	rça	867	245	2.0337419E-4
		19)	ró	0	0	0.0
			1)	róp	884	239	1.983936E-4
	14)	p	0	0	0.0
		1)	pr	0	0	0.0
			1)	pro	23	3900	0.003237385
			2)	pre	31	3280	0.0027227239
			3)	pri	161	1242	0.0010309826
			4)	pró	565	416	3.4532105E-4
			5)	pra	988	200	1.6601974E-4
		2)	po	0	0	0.0
			1)	pos	60	2279	0.001891795
			2)	por	125	1478	0.001226886
			3)	pon	216	983	8.1598706E-4
			4)	pol	237	906	7.5206946E-4
			5)	pod	309	751	6.234041E-4
			6)	poi	452	541	4.490834E-4
			7)	po_	510	470	3.901464E-4
		3)	pe	0	0	0.0
			1)	per	73	1954	0.0016220129
			2)	pen	197	1039	8.624726E-4
			3)	pec	324	720	5.976711E-4
			4)	pei	340	681	5.652972E-4
			5)	pes	550	430	3.5694244E-4
			6)	peu	826	262	2.1748587E-4
			7)	pet	827	262	2.1748587E-4
			8)	ped	983	201	1.6684984E-4
		4)	pa	0	0	0.0
			1)	par	104	1639	0.0013605318
			2)	paí	532	443	3.6773374E-4
			3)	pas	631	370	3.0713654E-4
			4)	paç	795	278	2.3076744E-4
		5)	pu	0	0	0.0
			1)	put	369	630	5.229622E-4
		6)	pl	0	0	0.0
			1)	pli	453	541	4.490834E-4
			2)	ple	647	358	2.9717534E-4
			3)	plo	802	275	2.2827715E-4
			4)	pla	932	219	1.8179162E-4
		7)	pi	0	0	0.0
			1)	pio	810	272	2.2578685E-4
	15)	s	0	0	0.0
		1)	se	0	0	0.0
			1)	sen	30	3317	0.0027534375
			2)	se_	115	1538	0.0012766918
			3)	seg	192	1071	8.890357E-4
			4)	ser	215	986	8.1847736E-4
			5)	ses	377	624	5.179816E-4
			6)	sem	378	624	5.179816E-4
			7)	sej	409	585	4.8560774E-4
			8)	sec	905	232	1.925829E-4
		2)	st	0	0	0.0
			1)	sta	45	2792	0.0023176356
			2)	str	151	1271	0.0010550554
			3)	sti	181	1152	9.562737E-4
			4)	ste	286	793	6.582683E-4
			5)	sto	297	771	6.400061E-4
			6)	stã	334	690	5.727681E-4
			7)	stá	587	404	3.353599E-4
		3)	so	0	0	0.0
			1)	so_	126	1473	0.0012227354
			2)	sol	412	580	4.8145725E-4
			3)	sos	499	486	4.0342798E-4
			4)	soc	533	442	3.6690364E-4
			5)	sob	839	257	2.1333537E-4
			6)	soa	904	233	1.93413E-4
		4)	sp	0	0	0.0
			1)	spe	131	1448	0.001201983
			2)	spo	229	919	7.628607E-4
			3)	spa	925	221	1.8345182E-4
		5)	sã	0	0	0.0
			1)	são	132	1447	0.0012011528
		6)	ss	0	0	0.0
			1)	sso	196	1050	8.7160367E-4
			2)	ssi	213	991	8.226278E-4
			3)	sse	232	914	7.587102E-4
			4)	ssa	318	729	6.05142E-4
			5)	ssã	646	358	2.9717534E-4
			6)	ssu	718	316	2.623112E-4
			7)	ssá	725	314	2.60651E-4
			8)	ssí	777	285	2.3657814E-4
		7)	si	0	0	0.0
			1)	sid	246	886	7.354675E-4
			2)	sim	422	571	4.7398638E-4
			3)	sit	424	570	4.7315628E-4
			4)	sis	544	432	3.5860264E-4
			5)	siç	671	349	2.8970445E-4
			6)	sig	934	218	1.8096152E-4
		8)	sa	0	0	0.0
			1)	sa_	303	757	6.283847E-4
			2)	sas	472	513	4.2584064E-4
			3)	sam	608	388	3.220783E-4
			4)	sar	613	383	3.179278E-4
			5)	sad	819	265	2.1997617E-4
			6)	sab	852	252	2.0918487E-4
		9)	sí	0	0	0.0
			1)	sív	700	326	2.706122E-4
		10)	sá	0	0	0.0
			1)	sár	701	326	2.706122E-4
		11)	su	0	0	0.0
			1)	sub	738	307	2.548403E-4
			2)	sul	908	231	1.917528E-4
		12)	sõ	0	0	0.0
			1)	sõe	856	250	2.0752467E-4
		13)	só	0	0	0.0
			1)	só_	903	233	1.93413E-4
		14)	sm	0	0	0.0
			1)	smo	915	228	1.892625E-4
		15)	sc	0	0	0.0
			1)	sco	918	227	1.8843242E-4
			2)	scr	979	203	1.6851004E-4
		16)	sl	0	0	0.0
			1)	sla	938	217	1.8013142E-4
	16)	õ	0	0	0.0
		1)	õe	0	0	0.0
			1)	ões	42	2825	0.0023450288
	17)	f	0	0	0.0
		1)	fo	0	0	0.0
			1)	for	82	1824	0.0015141
			2)	foi	513	463	3.843357E-4
		2)	fi	0	0	0.0
			1)	fic	137	1359	0.0011281042
			2)	fin	339	682	5.661273E-4
			3)	fir	855	251	2.0835477E-4
		3)	fe	0	0	0.0
			1)	fer	255	858	7.122247E-4
			2)	fei	579	407	3.378502E-4
			3)	fec	849	253	2.1001497E-4
			4)	fes	985	201	1.6684984E-4
		4)	fu	0	0	0.0
			1)	fun	395	599	4.972291E-4
		5)	fa	0	0	0.0
			1)	faz	474	512	4.2501054E-4
			2)	fac	480	508	4.2169014E-4
			3)	fal	828	262	2.1748587E-4
			4)	fav	943	216	1.7930132E-4
		6)	fr	0	0	0.0
			1)	fra	921	223	1.8511202E-4
	18)	h	0	0	0.0
		1)	ho	0	0	0.0
			1)	hor	84	1809	0.0015016486
			2)	ho_	465	526	4.3663193E-4
			3)	hoj	875	243	2.0171399E-4
		2)	há	0	0	0.0
			1)	há_	592	401	3.328696E-4
		3)	ha	0	0	0.0
			1)	ha_	664	351	2.9136465E-4
			2)	ham	745	304	2.5235E-4
			3)	har	859	249	2.0669457E-4
		4)	he	0	0	0.0
			1)	hec	893	235	1.950732E-4
	19)	v	0	0	0.0
		1)	ve	0	0	0.0
			1)	ver	86	1767	0.0014667844
			2)	vel	157	1251	0.0010384535
			3)	ve_	451	541	4.490834E-4
			4)	ven	502	478	3.967872E-4
			5)	vez	520	454	3.7686483E-4
			6)	vem	583	405	3.3619E-4
			7)	vei	595	398	3.303793E-4
			8)	ves	838	257	2.1333537E-4
		2)	va	0	0	0.0
			1)	va_	165	1226	0.001017701
			2)	vas	467	522	4.3331154E-4
			3)	vam	479	508	4.2169014E-4
			4)	val	811	271	2.2495675E-4
			5)	vad	902	233	1.93413E-4
		3)	vi	0	0	0.0
			1)	vid	276	802	6.657392E-4
			2)	vis	382	621	5.154913E-4
			3)	vim	673	346	2.8721415E-4
			4)	via	818	265	2.1997617E-4
		4)	vo	0	0	0.0
			1)	vo_	278	798	6.624188E-4
			2)	vol	345	673	5.586564E-4
			3)	vos	390	606	5.030398E-4
			4)	vot	872	243	2.0171399E-4
			5)	vor	901	233	1.93413E-4
	20)	g	0	0	0.0
		1)	gr	0	0	0.0
			1)	gra	103	1678	0.0013929056
			2)	gru	825	263	2.1831597E-4
		2)	go	0	0	0.0
			1)	go_	327	708	5.877099E-4
			2)	gos	384	619	5.138311E-4
			3)	gor	683	337	2.7974325E-4
		3)	ga	0	0	0.0
			1)	gar	347	669	5.5533607E-4
			2)	gas	804	275	2.2827715E-4
			3)	ga_	865	246	2.0420429E-4
			4)	gad	885	239	1.983936E-4
			5)	gam	896	234	1.942431E-4
		4)	gu	0	0	0.0
			1)	gur	501	480	3.984474E-4
			2)	gun	545	432	3.5860264E-4
			3)	gua	594	400	3.320395E-4
			4)	gui	637	368	3.0547634E-4
			5)	gul	954	213	1.7681102E-4
			6)	gue	963	210	1.7432072E-4
		5)	gi	0	0	0.0
			1)	gia	746	303	2.515199E-4
			2)	gis	754	296	2.4570923E-4
			3)	giõ	799	277	2.2993734E-4
		6)	ge	0	0	0.0
			1)	gem	756	295	2.4487913E-4
			2)	gen	823	264	2.1914607E-4
			3)	ger	895	234	1.942431E-4
	21)	q	0	0	0.0
		1)	qu	0	0	0.0
			1)	que	110	1592	0.0013215172
			2)	qua	338	682	5.661273E-4
			3)	qui	564	417	3.4615115E-4
	22)	u	0	0	0.0
		1)	ur	0	0	0.0
			1)	ura	117	1511	0.0012542792
			2)	uro	249	871	7.23016E-4
		2)	ut	0	0	0.0
			1)	uta	267	826	6.8566157E-4
			2)	utr	423	570	4.7315628E-4
			3)	uto	466	524	4.3497173E-4
			4)	utu	663	351	2.9136465E-4
			5)	uti	744	305	2.531801E-4
		3)	ue	0	0	0.0
			1)	ues	280	797	6.615887E-4
			2)	uer	506	475	3.942969E-4
			3)	uen	982	201	1.6684984E-4
		4)	un	0	0	0.0
			1)	und	296	771	6.400061E-4
			2)	uni	326	713	5.918604E-4
			3)	unt	430	563	4.6734558E-4
			4)	unc	720	315	2.614811E-4
		5)	ul	0	0	0.0
			1)	ula	333	690	5.727681E-4
			2)	ult	387	616	5.113408E-4
			3)	ulo	735	309	2.565005E-4
		6)	ua	0	0	0.0
			1)	ual	383	619	5.138311E-4
			2)	uaç	759	293	2.4321892E-4
			3)	uar	809	272	2.2578685E-4
			4)	uad	830	259	2.1499557E-4
		7)	uç	0	0	0.0
			1)	uçã	405	589	4.8892817E-4
		8)	us	0	0	0.0
			1)	ust	485	500	4.1504935E-4
			2)	usa	959	211	1.7515082E-4
		9)	um	0	0	0.0
			1)	ume	496	487	4.0425808E-4
		10)	ui	0	0	0.0
			1)	uir	619	379	3.146074E-4
			2)	uin	808	272	2.2578685E-4
			3)	uiç	841	255	2.1167517E-4
		11)	ug	0	0	0.0
			1)	uga	748	300	2.490296E-4
		12)	up	0	0	0.0
			1)	upo	750	299	2.481995E-4
			2)	upa	941	216	1.7930132E-4
		13)	ud	0	0	0.0
			1)	uda	847	253	2.1001497E-4
			2)	udo	876	242	2.008839E-4
	23)	l	0	0	0.0
		1)	la	0	0	0.0
			1)	lat	144	1314	0.0010907497
			2)	lar	182	1147	9.521232E-4
			3)	laç	442	553	4.590446E-4
			4)	lam	612	384	3.187579E-4
			5)	lad	800	276	2.2910725E-4
			6)	lan	817	266	2.2080627E-4
			7)	la_	936	218	1.8096152E-4
		2)	li	0	0	0.0
			1)	lid	202	1022	8.483609E-4
			2)	lic	225	924	7.670112E-4
			3)	liz	288	786	6.524576E-4
			4)	lim	632	370	3.0713654E-4
			5)	lis	741	306	2.540102E-4
			6)	lia	930	220	1.8262172E-4
			7)	lio	978	204	1.6934014E-4
		3)	lm	0	0	0.0
			1)	lme	265	827	6.8649166E-4
		4)	lí	0	0	0.0
			1)	lít	275	810	6.7238E-4
		5)	lo	0	0	0.0
			1)	lo_	314	733	6.084624E-4
			2)	los	721	315	2.614811E-4
			3)	loc	753	298	2.473694E-4
		6)	le	0	0	0.0
			1)	leg	315	731	6.068022E-4
			2)	lem	431	563	4.6734558E-4
			3)	lev	761	292	2.4238882E-4
			4)	lei	773	288	2.3906842E-4
			5)	lec	803	275	2.2827715E-4
			6)	len	980	203	1.6851004E-4
		7)	lh	0	0	0.0
			1)	lho	328	707	5.868798E-4
			2)	lha	629	372	3.0879673E-4
			3)	lhe	749	300	2.490296E-4
		8)	lv	0	0	0.0
			1)	lvi	572	411	3.4117058E-4
			2)	lve	929	220	1.8262172E-4
		9)	lt	0	0	0.0
			1)	lte	591	401	3.328696E-4
			2)	lta	596	398	3.303793E-4
			3)	lti	765	290	2.4072862E-4
			4)	ltu	796	278	2.3076744E-4
		10)	lu	0	0	0.0
			1)	lug	772	288	2.3906842E-4
			2)	luç	787	281	2.3325774E-4
			3)	lus	947	215	1.7847122E-4
	24)	ê	0	0	0.0
		1)	ên	0	0	0.0
			1)	ênc	152	1263	0.0010484147
	25)	é	0	0	0.0
		1)	ém	0	0	0.0
			1)	ém_	166	1224	0.0010160408
		2)	ér	0	0	0.0
			1)	éri	516	456	3.78525E-4
	26)	á	0	0	0.0
		1)	ár	0	0	0.0
			1)	ári	176	1163	9.654048E-4
		2)	áv	0	0	0.0
			1)	áve	463	531	4.4078243E-4
		3)	át	0	0	0.0
			1)	áti	785	281	2.3325774E-4
	27)	í	0	0	0.0
		1)	ít	0	0	0.0
			1)	íti	217	974	8.0851617E-4
		2)	ív	0	0	0.0
			1)	íve	283	795	6.599285E-4
		3)	íc	0	0	0.0
			1)	íci	707	321	2.664617E-4
		4)	ís	0	0	0.0
			1)	íse	747	302	2.506898E-4
		5)	íp	0	0	0.0
			1)	ípi	864	246	2.0420429E-4
		6)	ín	0	0	0.0
			1)	íni	923	221	1.8345182E-4
	28)	b	0	0	0.0
		1)	bé	0	0	0.0
			1)	bém	236	908	7.5372966E-4
		2)	bi	0	0	0.0
			1)	bil	360	648	5.37904E-4
			2)	bit	837	258	2.1416547E-4
			3)	bie	956	213	1.7681102E-4
		3)	ba	0	0	0.0
			1)	bal	410	585	4.8560774E-4
			2)	bat	522	453	3.7603473E-4
			3)	bas	757	295	2.4487913E-4
		4)	bo	0	0	0.0
			1)	bor	535	442	3.6690364E-4
		5)	bl	0	0	0.0
			1)	ble	556	423	3.5113175E-4
			2)	bli	794	279	2.3159754E-4
		6)	bj	0	0	0.0
			1)	bje	615	383	3.179278E-4
		7)	be	0	0	0.0
			1)	bem	677	340	2.8223355E-4
			2)	ber	713	319	2.648015E-4
		8)	br	0	0	0.0
			1)	bri	688	333	2.7642288E-4
			2)	bre	737	308	2.556704E-4
	29)	ó	0	0	0.0
		1)	ór	0	0	0.0
			1)	óri	272	818	6.7902077E-4
		2)	ós	0	0	0.0
			1)	ós_	691	330	2.739326E-4
		3)	óm	0	0	0.0
			1)	ómi	764	290	2.4072862E-4
		4)	óp	0	0	0.0
			1)	ópr	888	238	1.975635E-4
	30)	z	0	0	0.0
		1)	ze	0	0	0.0
			1)	zer	353	658	5.46205E-4
			2)	zes	972	206	1.7100034E-4
		2)	za	0	0	0.0
			1)	zaç	469	517	4.2916104E-4
			2)	zad	792	279	2.3159754E-4
			3)	zar	924	221	1.8345182E-4
			4)	za_	965	209	1.7349063E-4
	31)	j	0	0	0.0
		1)	je	0	0	0.0
			1)	jec	361	645	5.354137E-4
			2)	je_	860	248	2.0586447E-4
		2)	já	0	0	0.0
			1)	já_	494	488	4.0508818E-4
		3)	ja	0	0	0.0
			1)	ja_	541	436	3.6192304E-4
			2)	jam	946	215	1.7847122E-4
		4)	ju	0	0	0.0
			1)	jud	909	231	1.917528E-4
			2)	jus	970	207	1.7183044E-4
	32)	à	0	0	0.0
		1)	às	0	0	0.0
			1)	às_	553	426	3.5362205E-4
	33)	x	0	0	0.0
		1)	xi	0	0	0.0
			1)	xis	669	349	2.8970445E-4
			2)	xim	851	252	2.0918487E-4
	34)	â	0	0	0.0
		1)	ân	0	0	0.0
			1)	ânc	833	258	2.1416547E-4
		2)	âm	0	0	0.0
			1)	âmb	933	218	1.8096152E-4
	35)	ú	0	0	0.0
		1)	úl	0	0	0.0
			1)	últ	887	238	1.975635E-4
