Spanish	4	38424871	7942
				3)	ciba	6549	363	5.2974606E-6
			14)	cic	0	0	0.0
				1)	cici	2646	2677	3.9066945E-5
				2)	cicl	4247	1054	1.5381607E-5
			15)	civ	0	0	0.0
				1)	civi	2657	2651	3.8687514E-5
			16)	cin	0	0	0.0
				1)	cinc	3274	1821	2.6574862E-5
				2)	cina	4139	1121	1.6359374E-5
				3)	cino	4592	888	1.2959076E-5
				4)	cind	4825	791	1.1543501E-5
				5)	cine	5563	557	8.12861E-6
			17)	cif	0	0	0.0
				1)	cifr	4172	1106	1.6140471E-5
				2)	cifi	5211	658	9.602559E-6
			18)	cié	0	0	0.0
				1)	cién	6040	452	6.5962868E-6
		2)	co	0	0	0.0
			1)	con	0	0	0.0
				1)	con_	44	85796	0.0012520687
				2)	cont	73	55859	8.1518135E-4
				3)	cons	82	51882	7.571428E-4
				4)	conc	307	20060	2.927467E-4
				5)	conf	565	13261	1.9352513E-4
				6)	cono	578	13017	1.899643E-4
				7)	cond	752	10812	1.5778551E-4
				8)	conv	778	10505	1.5330529E-4
				9)	conó	922	9272	1.3531143E-4
				10)	conj	1834	4432	6.4678636E-5
				11)	cong	4636	867	1.2652612E-5
				12)	cone	4979	735	1.0726263E-5
				13)	conm	6150	433	6.319009E-6
				14)	conl	6603	353	5.151525E-6
				15)	conq	7884	206	3.0062722E-6
			2)	com	0	0	0.0
				1)	como	96	47652	6.9541205E-4
				2)	comp	131	37043	5.4058904E-4
				3)	comu	466	15210	2.2196797E-4
				4)	come	615	12579	1.8357232E-4
				5)	comi	1193	7291	1.0640161E-4
				6)	comú	1377	6212	9.0655165E-5
				7)	comb	2714	2561	3.7374095E-5
			3)	cos	0	0	0.0
				1)	cos_	310	19961	2.9130196E-4
				2)	cosa	1648	5005	7.304074E-5
				3)	cost	1743	4718	6.8852394E-5
				4)	cosm	7048	289	4.2175375E-6
				5)	coso	7251	267	3.896479E-6
			4)	cor	0	0	0.0
				1)	corr	1016	8403	1.2262964E-4
				2)	cord	1693	4860	7.0924674E-5
				3)	cort	3065	2044	2.9829225E-5
				4)	corp	3377	1716	2.504254E-5
				5)	cora	5536	567	8.2745455E-6
			5)	col	0	0	0.0
				1)	cole	1125	7670	1.1193257E-4
				2)	cola	1427	5921	8.6408436E-5
				3)	colo	3496	1601	2.336428E-5
				4)	coló	4582	894	1.3046638E-5
			6)	coo	0	0	0.0
				1)	coop	1354	6359	9.2800416E-5
				2)	coor	2595	2760	4.027821E-5
			7)	coh	0	0	0.0
				1)	cohe	2424	3059	4.4641685E-5
				2)	coho	5998	460	6.713035E-6
			8)	cog	0	0	0.0
				1)	coge	3312	1786	2.6064088E-5
				2)	cogi	3582	1532	2.2357326E-5
			9)	coi	0	0	0.0
				1)	coin	4065	1155	1.6855556E-5
			10)	cod	0	0	0.0
				1)	code	4892	767	1.1193257E-5
			11)	coj	0	0	0.0
				1)	cojo	5135	680	9.923617E-6
			12)	cob	0	0	0.0
				1)	cobr	6027	454	6.625474E-6
				2)	cobe	7816	209	3.050053E-6
			13)	cot	0	0	0.0
				1)	coti	6088	441	6.4357578E-6
			14)	coc	0	0	0.0
				1)	coch	6379	392	5.7206735E-6
			15)	cop	0	0	0.0
				1)	copi	6676	342	4.990996E-6
			16)	coa	0	0	0.0
				1)	coal	6789	323	4.713718E-6
			17)	cof	0	0	0.0
				1)	cofi	7626	227	3.312737E-6
		3)	ch	0	0	0.0
			1)	cho	0	0	0.0
				1)	cho_	155	33367	4.8694314E-4
				2)	chos	369	18185	2.653838E-4
				3)	choc	6295	405	5.9103895E-6
			2)	cha	0	0	0.0
				1)	cha_	717	11288	1.6473205E-4
				2)	chas	1366	6311	9.209992E-5
				3)	char	2302	3269	4.770633E-5
				4)	chaz	2679	2624	3.829349E-5
				5)	chad	4196	1087	1.5863194E-5
				6)	chan	4935	752	1.0974353E-5
				7)	cham	5152	677	9.879836E-6
				8)	chac	7439	244	3.5608273E-6
			3)	che	0	0	0.0
				1)	che_	3519	1581	2.307241E-5
				2)	chen	6235	417	6.0855123E-6
				3)	chec	6454	377	5.50177E-6
				4)	ches	7109	280	4.0861955E-6
			4)	chi	0	0	0.0
				1)	chin	6637	347	5.0639633E-6
				2)	chip	6766	327	4.7720923E-6
			5)	chí	0	0	0.0
				1)	chís	6797	322	4.6991245E-6
		4)	cc	0	0	0.0
			1)	cci	0	0	0.0
				1)	cció	225	24761	3.61351E-4
				2)	ccio	1060	8054	1.1753649E-4
				3)	ccid	3378	1715	2.5027946E-5
			2)	cce	0	0	0.0
				1)	cces	2306	3258	4.75458E-5
				2)	cced	5659	534	7.792958E-6
		5)	ct	0	0	0.0
			1)	cto	0	0	0.0
				1)	cto_	227	24602	3.5903064E-4
				2)	ctos	494	14453	2.1092064E-4
				3)	ctor	501	14387	2.0995748E-4
			2)	cti	0	0	0.0
				1)	ctiv	283	21491	3.136301E-4
				2)	ctic	1476	5676	8.2833016E-5
				3)	ctim	3206	1891	2.7596412E-5
				4)	ctit	3810	1329	1.9394834E-5
				5)	ctif	6928	303	4.4218473E-6
			3)	ctu	0	0	0.0
				1)	ctua	558	13339	1.9466343E-4
				2)	ctur	1199	7284	1.0629945E-4
				3)	ctub	4995	731	1.0667888E-5
			4)	cta	0	0	0.0
				1)	cta_	1472	5695	8.3110295E-5
				2)	ctam	2004	3999	5.8359627E-5
				3)	ctad	2395	3104	4.5298395E-5
				4)	ctas	4337	1012	1.4768677E-5
				5)	ctar	4458	952	1.3893064E-5
				6)	ctan	4820	793	1.1572689E-5
				7)	ctat	5824	497	7.2529965E-6
			5)	cte	0	0	0.0
				1)	cter	2427	3053	4.4554123E-5
			6)	ctr	0	0	0.0
				1)	ctri	3334	1760	2.5684656E-5
				2)	ctró	4085	1144	1.6695027E-5
				3)	ctro	7745	216	3.152208E-6
			7)	ctú	0	0	0.0
				1)	ctúa	6317	402	5.866609E-6
				2)	ctúe	6620	350	5.107744E-6
		6)	ce	0	0	0.0
			1)	cer	0	0	0.0
				1)	cer_	250	23276	3.3967957E-4
				2)	cerc	1919	4214	6.149724E-5
				3)	cero	2583	2776	4.0511706E-5
				4)	cerl	2628	2707	3.9504754E-5
				5)	cerr	2891	2274	3.3185745E-5
				6)	cert	3025	2106	3.0734027E-5
				7)	cera	3468	1627	2.3743714E-5
				8)	cers	4117	1130	1.6490716E-5
				9)	cerá	5385	602	8.78532E-6
				10)	cerv	5708	524	7.647022E-6
				11)	cerí	5954	470	6.8589707E-6
				12)	cern	6267	410	5.9833574E-6
				13)	cere	6570	359	5.239086E-6
			2)	ces	0	0	0.0
				1)	cesi	532	13858	2.0223748E-4
				2)	cesa	663	12037	1.7566262E-4
				3)	ceso	753	10808	1.5772713E-4
				4)	ces_	803	10254	1.496423E-4
				5)	cese	6240	416	6.070919E-6
			3)	cep	0	0	0.0
				1)	cept	855	9821	1.433233E-4
				2)	cepc	2599	2756	4.021984E-5
			4)	cen	0	0	0.0
				1)	cent	1001	8461	1.2347607E-4
				2)	cen_	1186	7321	1.0683941E-4
				3)	cena	4267	1044	1.52356715E-5
				4)	cend	4783	807	1.1776999E-5
				5)	cenc	5091	694	1.01279265E-5
				6)	cens	6403	387	5.6477056E-6
			5)	ced	0	0	0.0
				1)	cedi	1160	7412	1.0816743E-4
				2)	cede	1189	7316	1.0676645E-4
				3)	ceda	5084	695	1.014252E-5
				4)	cedo	6004	458	6.683848E-6
			6)	cel	0	0	0.0
				1)	cele	1182	7328	1.0694157E-4
				2)	cela	5789	504	7.3551514E-6
			7)	cem	0	0	0.0
				1)	cemo	2898	2269	3.3112774E-5
			8)	ceb	0	0	0.0
				1)	cebi	6435	382	5.5747378E-6
			9)	cei	0	0	0.0
				1)	ceit	7110	280	4.0861955E-6
		7)	ca	0	0	0.0
			1)	cac	0	0	0.0
				1)	caci	286	21346	3.11514E-4
				2)	cace	5318	622	9.077191E-6
			2)	cas	0	0	0.0
				1)	cas_	308	20051	2.9261535E-4
				2)	caso	588	12919	1.8853413E-4
				3)	casi	1615	5128	7.483575E-5
				4)	casa	3809	1331	1.9424022E-5
				5)	cast	5575	554	8.0848295E-6
				6)	case	6983	297	4.3342857E-6
				7)	casc	7566	233	3.4002983E-6
				8)	casu	7719	218	3.181395E-6
			3)	cad	0	0	0.0
				1)	cado	332	19286	2.814513E-4
				2)	cada	705	11421	1.66673E-4
				3)	cade	5153	677	9.879836E-6
			4)	car	0	0	0.0
				1)	car_	734	10971	1.6010589E-4
				2)	carg	2224	3455	5.042073E-5
				3)	cará	2579	2785	4.0643048E-5
				4)	cara	2749	2505	3.6556856E-5
				5)	carr	2796	2423	3.5360183E-5
				6)	care	3612	1490	2.1744396E-5
				7)	cart	3901	1269	1.851922E-5
				8)	carn	3981	1212	1.768739E-5
				9)	cars	4024	1178	1.7191207E-5
				10)	carl	4859	779	1.1368379E-5
				11)	carb	5125	682	9.952804E-6
				12)	cari	5469	585	8.537229E-6
				13)	carí	5753	512	7.4719E-6
				14)	caro	6450	378	5.5163637E-6
				15)	carc	7016	293	4.2759116E-6
			5)	cam	0	0	0.0
				1)	came	1141	7578	1.1058996E-4
				2)	camb	1251	6971	1.0173167E-4
				3)	cami	2139	3668	5.352916E-5
				4)	camp	2450	3016	4.401416E-5
				5)	camo	5235	649	9.471217E-6
			6)	cap	0	0	0.0
				1)	capa	1468	5712	8.335838E-5
				2)	capi	2513	2901	4.23359E-5
				3)	capí	5142	679	9.909024E-6
				4)	capt	5406	597	8.712352E-6
			7)	cal	0	0	0.0
				1)	cali	1681	4910	7.165435E-5
				2)	cale	2268	3326	4.8538164E-5
				3)	cala	2916	2243	3.2733344E-5
				4)	cal_	3189	1903	2.7771535E-5
				5)	calc	4944	749	1.0930573E-5
				6)	call	5999	460	6.713035E-6
				7)	calm	6843	315	4.5969696E-6
			8)	can	0	0	0.0
				1)	cand	1709	4811	7.020959E-5
				2)	canz	2112	3727	5.4390177E-5
				3)	can_	2160	3602	5.2565985E-5
				4)	cant	2497	2930	4.2759115E-5
				5)	canc	2904	2261	3.2996028E-5
				6)	cano	3433	1663	2.4269082E-5
				7)	cani	3546	1557	2.2722164E-5
				8)	cana	4036	1170	1.7074459E-5
				9)	cans	6520	368	5.370428E-6
			9)	cab	0	0	0.0
				1)	cabo	2077	3800	5.5455508E-5
				2)	caba	2140	3664	5.3470783E-5
				3)	cabe	3089	2016	2.9420606E-5
				4)	cabl	3959	1228	1.7920886E-5
			10)	cau	0	0	0.0
				1)	caus	2380	3128	4.5648638E-5
				2)	caut	5841	493	7.1946224E-6
				3)	cauc	6879	311	4.5385955E-6
			11)	caz	0	0	0.0
				1)	caz_	3114	1985	2.8968207E-5
				2)	cazm	6912	304	4.4364406E-6
			12)	cat	0	0	0.0
				1)	cati	3172	1913	2.7917471E-5
				2)	cate	3941	1242	1.8125194E-5
				3)	catá	4240	1058	1.543998E-5
				4)	cato	5281	633	9.23772E-6
				5)	cata	5758	511	7.4573063E-6
			13)	caí	0	0	0.0
				1)	caíd	6220	420	6.129293E-6
			14)	caj	0	0	0.0
				1)	caja	6860	313	4.5677825E-6
			15)	cae	0	0	0.0
				1)	caer	7004	295	4.3050986E-6
				2)	cae_	7635	226	3.2981434E-6
			16)	cav	0	0	0.0
				1)	cava	7473	242	3.5316402E-6
		8)	cu	0	0	0.0
			1)	cue	0	0	0.0
				1)	cuen	360	18390	2.6837547E-4
				2)	cues	450	15547	2.26886E-4
				3)	cuer	468	15151	2.2110695E-4
				4)	cuel	5209	659	9.6171525E-6
			2)	cua	0	0	0.0
				1)	cuan	451	15543	2.2682761E-4
				2)	cual	740	10919	1.5934702E-4
				3)	cuad	1947	4118	6.009626E-5
				4)	cuat	3454	1646	2.402099E-5
				5)	cuar	4209	1078	1.5731852E-5
			3)	cul	0	0	0.0
				1)	cula	758	10778	1.5728934E-4
				2)	cult	780	10457	1.526048E-4
				3)	culo	1114	7741	1.1296871E-4
				4)	culp	4379	997	1.4549774E-5
				5)	culi	6378	392	5.7206735E-6
				6)	culm	7539	236	3.4440789E-6
			4)	cup	0	0	0.0
				1)	cupa	1054	8118	1.18470474E-4
				2)	cupe	3756	1375	2.0066138E-5
			5)	cur	0	0	0.0
				1)	curs	1394	6122	8.934174E-5
				2)	curr	1990	4023	5.870987E-5
				3)	cura	4632	869	1.2681799E-5
				4)	curi	7471	242	3.5316402E-6
			6)	cum	0	0	0.0
				1)	cump	1568	5289	7.718531E-5
				2)	cume	2399	3099	4.5225424E-5
				3)	cumb	3921	1260	1.8387878E-5
				4)	cumu	6951	300	4.3780665E-6
			7)	cuc	0	0	0.0
				1)	cuci	2914	2244	3.2747936E-5
				2)	cuch	3278	1818	2.6531083E-5
			8)	cut	0	0	0.0
				1)	cuti	3011	2125	3.1011303E-5
				2)	cuto	4994	731	1.0667888E-5
				3)	cuta	5734	516	7.530274E-6
				4)	cute	7394	250	3.6483887E-6
			9)	cuá	0	0	0.0
				1)	cuál	3231	1862	2.7173199E-5
				2)	cuán	3996	1200	1.7512266E-5
			10)	cus	0	0	0.0
				1)	cusi	3417	1674	2.442961E-5
				2)	cusa	4237	1059	1.5454574E-5
			11)	cun	0	0	0.0
				1)	cuns	3573	1541	2.2488668E-5
				2)	cuna	5019	719	1.0492766E-5
				3)	cund	6402	387	5.6477056E-6
				4)	cuno	6807	320	4.6699374E-6
			12)	cuy	0	0	0.0
				1)	cuyo	3580	1535	2.2401107E-5
				2)	cuya	3802	1335	1.9482395E-5
			13)	cub	0	0	0.0
				1)	cubr	4159	1113	1.6242626E-5
				2)	cubi	5887	482	7.0340934E-6
			14)	cui	0	0	0.0
				1)	cuid	4244	1056	1.5410793E-5
				2)	cuic	7883	206	3.0062722E-6
			15)	cuo	0	0	0.0
				1)	cuot	4660	857	1.2506676E-5
			16)	cud	0	0	0.0
				1)	cudi	6396	389	5.6768927E-6
		9)	cl	0	0	0.0
			1)	cla	0	0	0.0
				1)	clar	409	16869	2.4617868E-4
				2)	clav	3859	1297	1.892784E-5
				3)	clas	4080	1148	1.67534E-5
				4)	clam	4138	1121	1.6359374E-5
				5)	clan	7234	269	3.925666E-6
				6)	clad	7305	260	3.7943241E-6
			2)	clu	0	0	0.0
				1)	clus	873	9658	1.4094455E-4
				2)	clui	1492	5595	8.165094E-5
				3)	cluy	2396	3104	4.5298395E-5
			3)	cle	0	0	0.0
				1)	clea	3665	1437	2.0970938E-5
				2)	cleo	7320	259	3.7797306E-6
			4)	cli	0	0	0.0
				1)	clim	4545	909	1.3265541E-5
				2)	clie	6982	297	4.3342857E-6
			5)	clá	0	0	0.0
				1)	cláu	5136	680	9.923617E-6
			6)	clo	0	0	0.0
				1)	clo_	6211	422	6.15848E-6
				2)	clon	6677	342	4.990996E-6
		10)	cr	0	0	0.0
			1)	cre	0	0	0.0
				1)	creo	696	11550	1.6855556E-4
				2)	crea	1072	7967	1.1626685E-4
				3)	cret	1388	6146	8.969199E-5
				4)	crec	2213	3490	5.0931507E-5
				5)	cree	2378	3132	4.5707013E-5
				6)	crem	3343	1751	2.5553314E-5
				7)	cred	4663	856	1.24920825E-5
				8)	creí	5255	641	9.354469E-6
				9)	crep	6788	323	4.713718E-6
				10)	cres	7220	270	3.94026E-6
			2)	cri	0	0	0.0
				1)	crit	1737	4738	6.914426E-5
				2)	cris	2377	3138	4.5794575E-5
				3)	crim	2548	2836	4.138732E-5
				4)	crib	3647	1451	2.1175249E-5
				5)	crif	5313	624	9.1063785E-6
				6)	crip	5463	586	8.551823E-6
			3)	crá	0	0	0.0
				1)	crát	2073	3806	5.554307E-5
			4)	cra	0	0	0.0
				1)	crac	2225	3452	5.037695E-5
				2)	crat	4324	1015	1.4812458E-5
				3)	crad	7766	213	3.108427E-6
			5)	crí	0	0	0.0
				1)	crít	3273	1823	2.660405E-5
				2)	crím	6768	326	4.757499E-6
			6)	cré	0	0	0.0
				1)	créd	3951	1231	1.7964665E-5
			7)	cru	0	0	0.0
				1)	cruc	4863	778	1.1353785E-5
				2)	cruz	7037	290	4.232131E-6
			8)	cro	0	0	0.0
				1)	croe	7520	238	3.473266E-6
		11)	có	0	0	0.0
			1)	cóm	0	0	0.0
				1)	cómo	1852	4375	6.3846805E-5
			2)	cód	0	0	0.0
				1)	códi	5526	569	8.303733E-6
		12)	cí	0	0	0.0
			1)	cíf	0	0	0.0
				1)	cífi	2288	3293	4.8056576E-5
			2)	cía	0	0	0.0
				1)	cía_	3020	2109	3.0777806E-5
				2)	cías	4371	999	1.4578961E-5
				3)	cían	7270	265	3.867292E-6
			3)	cír	0	0	0.0
				1)	círc	7211	271	3.954853E-6
		13)	cn	0	0	0.0
			1)	cni	0	0	0.0
				1)	cnic	2710	2570	3.7505437E-5
			2)	cno	0	0	0.0
				1)	cnol	2755	2494	3.6396326E-5
		14)	cé	0	0	0.0
			1)	cés	0	0	0.0
				1)	cés_	5355	611	8.9166615E-6
			2)	cél	0	0	0.0
				1)	célu	6588	356	5.1953057E-6
			3)	cét	0	0	0.0
				1)	céte	6796	322	4.6991245E-6
			4)	céu	0	0	0.0
				1)	céut	7067	286	4.1737567E-6
		15)	cá	0	0	0.0
			1)	cán	0	0	0.0
				1)	cánd	6330	399	5.8228284E-6
			2)	cál	0	0	0.0
				1)	cálc	7106	281	4.100789E-6
			3)	cár	0	0	0.0
				1)	cárc	7184	273	3.9840406E-6
	6)	n	0	0	0.0
		1)	nt	0	0	0.0
			1)	nte	0	0	0.0
				1)	nte_	13	179232	0.002615632
				2)	ntes	104	43524	6.3516985E-4
				3)	nter	126	37574	5.483382E-4
				4)	nten	321	19693	2.8739087E-4
				5)	ntem	1201	7267	1.0605136E-4
				6)	ntea	1454	5777	8.4306965E-5
				7)	nteg	1860	4358	6.359871E-5
				8)	ntex	2890	2275	3.3200336E-5
				9)	ntec	3685	1420	2.0722848E-5
				10)	ntel	3856	1299	1.8957027E-5
				11)	ntep	7174	274	3.998634E-6
			2)	nto	0	0	0.0
				1)	nto_	42	87343	0.0012746449
				2)	ntos	214	25592	3.7347825E-4
				3)	nton	2517	2896	4.2262935E-5
				4)	ntor	5101	691	1.0084146E-5
				5)	ntol	6975	298	4.3488794E-6
			3)	ntr	0	0	0.0
				1)	ntra	146	34836	5.0838105E-4
				2)	ntre	326	19468	2.8410731E-4
				3)	ntro	423	16267	2.3739335E-4
				4)	ntri	1489	5606	8.1811464E-5
			4)	nta	0	0	0.0
				1)	ntar	270	22217	3.24225E-4
				2)	nta_	331	19315	2.818745E-4
				3)	ntal	658	12087	1.7639229E-4
				4)	ntad	726	11140	1.6257219E-4
				5)	ntan	1346	6406	9.348631E-5
				6)	ntas	1437	5848	8.5343105E-5
				7)	ntac	1475	5686	8.297895E-5
				8)	ntam	1721	4781	6.9771784E-5
				9)	ntab	2398	3099	4.5225424E-5
				10)	ntaj	3215	1880	2.7435883E-5
				11)	ntañ	6526	367	5.3558347E-6
				12)	ntat	6814	319	4.655344E-6
			5)	nti	0	0	0.0
				1)	ntid	1123	7687	1.12180656E-4
				2)	ntin	1447	5801	8.465721E-5
				3)	ntiz	1507	5545	8.092126E-5
				4)	ntic	2324	3224	4.704962E-5
				5)	ntie	2458	3000	4.3780663E-5
				6)	ntig	3730	1396	2.0372603E-5
				7)	ntim	3903	1266	1.847544E-5
				8)	ntiv	4028	1174	1.7132834E-5
				9)	ntif	4383	993	1.44914E-5
				10)	ntir	5247	644	9.398249E-6
				11)	ntil	5353	611	8.9166615E-6
				12)	ntit	5507	575	8.391294E-6
				13)	ntis	7230	269	3.925666E-6
			6)	ntí	0	0	0.0
				1)	ntía	3242	1852	2.7027263E-5
				2)	ntíf	3446	1651	2.4093959E-5
				3)	ntís	6811	320	4.6699374E-6
			7)	ntó	0	0	0.0
				1)	ntó_	4714	832	1.2141838E-5
			8)	ntu	0	0	0.0
				1)	ntua	5035	713	1.0405204E-5
				2)	ntus	6432	382	5.5747378E-6
				3)	ntur	6585	356	5.1953057E-6
				4)	ntuv	7546	235	3.4294853E-6
			9)	ntá	0	0	0.0
				1)	ntán	7537	236	3.4440789E-6
		2)	ne	0	0	0.0
			1)	nes	0	0	0.0
				1)	nes_	30	107257	0.0015652609
				2)	nest	3961	1227	1.7906292E-5
				3)	nesa	4887	769	1.1222443E-5
				4)	nese	7028	291	4.2467245E-6
			2)	nec	0	0	0.0
				1)	nece	249	23309	3.4016118E-4
				2)	neci	6422	383	5.5893315E-6
			3)	ner	0	0	0.0
				1)	ner_	443	15714	2.2932312E-4
				2)	nera	488	14666	2.1402907E-4
				3)	nero	1766	4632	6.759734E-5
				4)	nerg	2375	3142	4.585295E-5
				5)	ners	3971	1218	1.777495E-5
				6)	nerl	5384	602	8.78532E-6
				7)	nern	6614	351	5.122338E-6
			4)	nen	0	0	0.0
				1)	nent	749	10835	1.5812117E-4
				2)	nen_	841	9937	1.4501615E-4
				3)	nenc	6559	361	5.268273E-6
			5)	nem	0	0	0.0
				1)	nemo	817	10140	1.4797864E-4
				2)	nemi	7560	234	3.4148918E-6
			6)	neg	0	0	0.0
				1)	nego	1504	5560	8.114016E-5
				2)	nega	2872	2310	3.3711112E-5
				3)	negr	6160	430	6.2752283E-6
			7)	nef	0	0	0.0
				1)	nefi	2044	3884	5.6681365E-5
			8)	nea	0	0	0.0
				1)	nea_	2958	2196	3.2047446E-5
				2)	neas	4254	1051	1.5337826E-5
				3)	neam	6391	390	5.6914864E-6
			9)	net	0	0	0.0
				1)	neta	4236	1059	1.5454574E-5
			10)	ned	0	0	0.0
				1)	neda	4419	968	1.4126561E-5
			11)	nex	0	0	0.0
				1)	nexi	5495	577	8.420481E-6
				2)	nexo	6709	336	4.9034343E-6
			12)	nel	0	0	0.0
				1)	nela	5600	547	7.982674E-6
				2)	nel_	7293	262	3.823511E-6
			13)	neo	0	0	0.0
				1)	neo_	6075	443	6.464945E-6
				2)	neos	6690	339	4.947215E-6
			14)	nev	0	0	0.0
				1)	nevi	6312	402	5.866609E-6
			15)	neu	0	0	0.0
				1)	neut	6941	302	4.4072535E-6
			16)	neq	0	0	0.0
				1)	nequ	7041	290	4.232131E-6
			17)	nee	0	0	0.0
				1)	neer	7057	288	4.2029437E-6
		3)	nc	0	0	0.0
			1)	nci	0	0	0.0
				1)	ncia	54	69643	0.0010163389
				2)	ncio	524	14041	2.0490811E-4
				3)	nció	636	12351	1.80245E-4
				4)	ncip	701	11479	1.675194E-4
				5)	ncie	1203	7258	1.0592002E-4
				6)	ncid	2468	2985	4.3561762E-5
				7)	ncil	2623	2718	3.9665283E-5
				8)	ncim	5183	666	9.719308E-6
				9)	ncin	6802	322	4.6991245E-6
				10)	nciu	7331	258	3.765137E-6
				11)	ncit	7932	201	2.9333046E-6
			2)	ncl	0	0	0.0
				1)	nclu	439	15785	2.3035926E-4
			3)	ncr	0	0	0.0
				1)	ncre	1218	7196	1.0501522E-4
			4)	nce	0	0	0.0
				1)	nces	1461	5728	8.359188E-5
				2)	nce_	2344	3197	4.6655594E-5
				3)	ncer	2616	2726	3.978203E-5
				4)	nced	2747	2513	3.6673602E-5
				5)	ncen	2867	2316	3.379867E-5
				6)	ncep	3246	1846	2.6939702E-5
				7)	ncel	6170	429	6.260635E-6
				8)	nceb	6423	383	5.5893315E-6
			5)	nco	0	0	0.0
				1)	ncon	1724	4775	6.9684225E-5
				2)	nco_	2964	2183	3.185773E-5
				3)	ncor	3256	1840	2.685214E-5
				4)	ncom	4817	793	1.1572689E-5
				5)	ncos	5498	576	8.4058875E-6
			6)	ncu	0	0	0.0
				1)	ncue	1920	4210	6.143886E-5
				2)	ncul	3002	2132	3.1113457E-5
				3)	ncum	5114	686	1.0011178E-5
				4)	ncur	6853	314	4.5823763E-6
			7)	nca	0	0	0.0
				1)	nca_	3136	1960	2.8603366E-5
				2)	ncar	3175	1911	2.7888284E-5
				3)	ncap	3657	1441	2.1029313E-5
				4)	ncam	3912	1263	1.843166E-5
				5)	ncan	6942	302	4.4072535E-6
				6)	ncad	7714	218	3.181395E-6
			8)	ncí	0	0	0.0
				1)	ncía	4561	904	1.31925735E-5
			9)	ncé	0	0	0.0
				1)	ncés	5612	544	7.938894E-6
		4)	no	0	0	0.0
			1)	nos	0	0	0.0
				1)	nos_	58	66372	9.686034E-4
				2)	noso	1158	7418	1.08254986E-4
				3)	nosa	7280	263	3.838105E-6
			2)	nor	0	0	0.0
				1)	norm	842	9922	1.4479725E-4
				2)	nort	3820	1322	1.929268E-5
				3)	nor_	3966	1220	1.7804137E-5
				4)	norí	4509	923	1.3469851E-5
				5)	nora	4601	882	1.28715155E-5
				6)	nore	5547	563	8.216171E-6
				7)	nori	6852	314	4.5823763E-6
			3)	nom	0	0	0.0
				1)	nomb	1378	6208	9.059679E-5
				2)	nomí	2191	3550	5.1807117E-5
				3)	nomi	3832	1316	1.9205117E-5
				4)	nomo	6976	298	4.3488794E-6
				5)	noma	7178	273	3.9840406E-6
			4)	noc	0	0	0.0
				1)	noci	1586	5226	7.626592E-5
				2)	noce	1923	4208	6.140968E-5
				3)	noch	4497	931	1.3586599E-5
			5)	nov	0	0	0.0
				1)	nova	3064	2046	2.9858413E-5
				2)	novi	4691	843	1.23023665E-5
				3)	nove	6600	353	5.151525E-6
			6)	nol	0	0	0.0
				1)	nolo	3150	1939	2.8296903E-5
				2)	noló	5237	648	9.456623E-6
			7)	not	0	0	0.0
				1)	nota	3430	1665	2.4298268E-5
				2)	noti	4625	872	1.272558E-5
			8)	noz	0	0	0.0
				1)	nozc	4400	982	1.4330871E-5
			9)	nop	0	0	0.0
				1)	nopo	5479	582	8.493449E-6
			10)	nof	0	0	0.0
				1)	nofo	7013	293	4.2759116E-6
			11)	nog	0	0	0.0
				1)	nogr	7510	240	3.5024532E-6
		5)	nd	0	0	0.0
			1)	ndo	0	0	0.0
				1)	ndo_	64	62357	9.100103E-4
				2)	ndos	1732	4759	6.9450725E-5
				3)	ndon	3644	1454	2.1219028E-5
				4)	ndol	3659	1439	2.1000125E-5
				5)	ndom	7707	219	3.1959885E-6
			2)	nda	0	0	0.0
				1)	nda_	654	12185	1.7782247E-4
				2)	ndam	1015	8409	1.227172E-4
				3)	ndas	1041	8265	1.2061573E-4
				4)	ndar	2758	2492	3.636714E-5
				5)	ndac	3080	2023	2.9522762E-5
				6)	ndan	4230	1062	1.5498355E-5
				7)	ndat	4375	998	1.4564368E-5
				8)	ndad	4501	928	1.3542819E-5
				9)	ndal	5636	539	7.865926E-6
			3)	ndi	0	0	0.0
				1)	ndic	782	10439	1.5234212E-4
				2)	ndid	1310	6637	9.6857424E-5
				3)	ndie	1911	4250	6.2022606E-5
				4)	ndia	2597	2757	4.023443E-5
				5)	ndiv	3767	1362	1.9876421E-5
				6)	ndis	4284	1033	1.5075142E-5
				7)	ndir	4431	964	1.4068187E-5
				8)	ndiz	4978	735	1.0726263E-5
				9)	ndib	5194	662	9.660933E-6
				10)	ndim	5549	562	8.201578E-6
				11)	ndig	6815	319	4.655344E-6
				12)	ndio	7000	295	4.3050986E-6
				13)	ndió	7161	275	4.0132277E-6
			4)	nde	0	0	0.0
				1)	nde_	895	9472	1.3823016E-4
				2)	nder	1166	7371	1.0756909E-4
				3)	nden	1399	6106	8.9108245E-5
				4)	ndes	1697	4853	7.082252E-5
				5)	ndep	2856	2336	3.4090543E-5
				6)	ndem	3741	1384	2.019748E-5
			5)	ndr	0	0	0.0
				1)	ndrá	1966	4076	5.948333E-5
				2)	ndrí	3340	1755	2.561169E-5
				3)	ndre	3962	1225	1.7877104E-5
				4)	ndré	7912	203	2.9624916E-6
			6)	ndu	0	0	0.0
				1)	ndus	2105	3748	5.4696644E-5
				2)	nduc	2884	2291	3.3433833E-5
				3)	ndum	5844	492	7.180029E-6
				4)	ndud	6772	326	4.757499E-6
			7)	ndé	0	0	0.0
