Portuguese	4	82417386	10829
				4)	ndol	5634	1394	1.1092301E-5
				5)	ndoo	6140	1119	8.904078E-6
				6)	ndoa	7135	766	6.0951957E-6
				7)	ndou	8188	515	4.097945E-6
				8)	ndom	9540	317	2.5224242E-6
			2)	nda	0	0	0.0
				1)	nda_	277	49352	3.9270247E-4
				2)	ndam	927	21446	1.7064957E-4
				3)	ndaç	3057	5146	4.094762E-5
				4)	ndat	3826	3382	2.6911164E-5
				5)	ndad	3860	3330	2.6497391E-5
				6)	ndas	4044	3019	2.402271E-5
				7)	ndar	4337	2583	2.0553382E-5
				8)	ndal	5729	1337	1.0638742E-5
				9)	ndan	7968	565	4.4958033E-6
				10)	ndaf	8061	540	4.296874E-6
				11)	ndag	9132	365	2.9043686E-6
			3)	nde	0	0	0.0
				1)	nde_	595	30964	2.4638596E-4
				2)	nder	854	22782	1.8128035E-4
				3)	nden	1295	15767	1.2546076E-4
				4)	ndes	1314	15576	1.2394095E-4
				5)	ndem	1781	11105	8.8364424E-5
				6)	ndep	2454	7295	5.8047586E-5
				7)	ndeu	5135	1741	1.3853441E-5
				8)	ndei	8101	532	4.2332167E-6
				9)	ndef	8582	447	3.5568569E-6
				10)	ndev	8604	443	3.5250282E-6
				11)	nded	9929	276	2.19618E-6
				12)	ndeg	10078	263	2.0927368E-6
			4)	ndi	0	0	0.0
				1)	ndiç	1399	14567	1.1591216E-4
				2)	ndid	1700	11740	9.341723E-5
				3)	ndic	2062	9282	7.385849E-5
				4)	ndia	2448	7319	5.823856E-5
				5)	ndiv	3206	4736	3.768518E-5
				6)	ndim	3774	3476	2.7659138E-5
				7)	ndis	4113	2911	2.3163335E-5
				8)	ndir	5164	1726	1.3734083E-5
				9)	ndio	5226	1680	1.3368053E-5
				10)	ndiz	6228	1080	8.593748E-6
				11)	ndig	6596	941	7.487701E-6
				12)	ndi_	6910	831	6.612412E-6
				13)	ndif	8050	543	4.3207456E-6
				14)	ndin	10460	228	1.8142357E-6
				15)	ndiq	10740	207	1.647135E-6
			5)	ndú	0	0	0.0
				1)	ndús	2316	7850	6.246382E-5
			6)	ndu	0	0	0.0
				1)	nduz	2633	6522	5.189669E-5
				2)	ndus	3917	3221	2.563006E-5
				3)	ndut	5165	1725	1.3726126E-5
				4)	nduç	7151	761	6.05541E-6
				5)	ndub	8667	435	3.4613709E-6
				6)	nduc	10388	234	1.8619788E-6
			7)	ndê	0	0	0.0
				1)	ndên	2983	5382	4.282551E-5
				2)	ndês	5438	1531	1.2182434E-5
				3)	ndêl	10600	216	1.7187497E-6
			8)	ndá	0	0	0.0
				1)	ndár	4440	2442	1.943142E-5
			9)	ndí	0	0	0.0
				1)	ndív	7494	674	5.3631356E-6
				2)	ndíc	9229	352	2.8009254E-6
		5)	nh	0	0	0.0
			1)	nho	0	0	0.0
				1)	nhor	103	87024	6.9246517E-4
				2)	nho_	921	21538	1.7138162E-4
				3)	nhos	2789	5955	4.7384972E-5
				4)	nhol	4529	2337	1.8595916E-5
				5)	nhou	5868	1259	1.0018082E-5
				6)	nhom	9802	290	2.3075806E-6
				7)	nhod	9987	271	2.1563942E-6
			2)	nha	0	0	0.0
				1)	nha_	710	26488	2.1076963E-4
				2)	nham	1179	17266	1.3738858E-4
				3)	nhar	1769	11183	8.898508E-5
				4)	nhad	3132	4943	3.9332313E-5
				5)	nhas	3494	4039	3.213903E-5
				6)	nhan	5495	1494	1.1888019E-5
			3)	nhe	0	0	0.0
				1)	nhec	802	24060	1.9144961E-4
				2)	nhei	2825	5856	4.659721E-5
				3)	nheç	4981	1885	1.4999274E-5
				4)	nhe_	8068	539	4.288917E-6
				5)	nhem	9280	347	2.7611395E-6
			4)	nhã	0	0	0.0
				1)	nhã_	2412	7490	5.9599235E-5
			5)	nhi	0	0	0.0
				1)	nhia	4605	2254	1.793547E-5
			6)	nhó	0	0	0.0
				1)	nhói	8617	441	3.5091139E-6
			7)	nhu	0	0	0.0
				1)	nhum	9604	310	2.466724E-6
			8)	nhá	0	0	0.0
				1)	nhám	9986	271	2.1563942E-6
		6)	no	0	0	0.0
			1)	nos	0	0	0.0
				1)	nos_	111	84884	6.754368E-4
				2)	noso	5602	1414	1.1251444E-5
				3)	nosa	6056	1160	9.230323E-6
				4)	nosc	6498	979	7.790074E-6
				5)	nosá	9338	339	2.6974822E-6
				6)	noss	9741	296	2.3553237E-6
				7)	nose	10380	235	1.869936E-6
			2)	nov	0	0	0.0
				1)	nova	742	25863	2.057964E-4
				2)	novo	819	23575	1.8759038E-4
				3)	nová	4806	2035	1.619285E-5
				4)	nove	6507	975	7.758245E-6
				5)	novi	9621	309	2.4587669E-6
			3)	nom	0	0	0.0
				1)	nome	745	25807	2.0535079E-4
				2)	nomi	1628	12289	9.778571E-5
				3)	noma	7915	577	4.59129E-6
				4)	nomo	10592	217	1.7267068E-6
			4)	nor	0	0	0.0
				1)	norm	1141	17728	1.4106478E-4
				2)	nori	3157	4859	3.866391E-5
				3)	nora	4054	3002	2.3887438E-5
				4)	nor_	4415	2475	1.9694007E-5
				5)	nore	4930	1931	1.5365304E-5
				6)	nort	5029	1837	1.461733E-5
				7)	norâ	9928	276	2.19618E-6
			5)	nol	0	0	0.0
				1)	nolo	2981	5393	4.291304E-5
				2)	noló	5072	1794	1.42751705E-5
			6)	nou	0	0	0.0
				1)	nout	3488	4060	3.230613E-5
				2)	nou_	3777	3467	2.7587523E-5
				3)	nous	6620	931	7.4081295E-6
			7)	not	0	0	0.0
				1)	nota	3808	3412	2.714988E-5
				2)	notí	5482	1501	1.1943719E-5
				3)	noti	6690	909	7.2330713E-6
				4)	notá	6961	817	6.5010113E-6
				5)	note	8290	494	3.9308443E-6
			8)	noi	0	0	0.0
				1)	noit	4411	2481	1.974175E-5
			9)	nob	0	0	0.0
				1)	nobr	6213	1084	8.625577E-6
			10)	nop	0	0	0.0
				1)	nopó	6459	991	7.88556E-6
				2)	nopo	9444	326	2.5940387E-6
			11)	noc	0	0	0.0
				1)	noci	7035	794	6.3179964E-6
				2)	noce	7717	615	4.893662E-6
				3)	nocí	7882	583	4.639033E-6
				4)	noct	10546	221	1.7585355E-6
			12)	noç	0	0	0.0
				1)	noçã	7041	792	6.302082E-6
			13)	nof	0	0	0.0
				1)	nofo	7799	600	4.7743047E-6
			14)	nog	0	0	0.0
				1)	nogr	9146	363	2.8884542E-6
		7)	na	0	0	0.0
			1)	nas	0	0	0.0
				1)	nas_	131	78540	6.2495645E-4
				2)	nase	5702	1353	1.0766057E-5
				3)	nasc	5884	1251	9.954425E-6
				4)	nass	8720	426	3.3897563E-6
			2)	nal	0	0	0.0
				1)	nal_	259	51235	4.0768582E-4
				2)	nali	1217	16764	1.3339407E-4
				3)	nalm	2492	7122	5.6670997E-5
				4)	nala	5166	1725	1.3726126E-5
				5)	nalg	6177	1097	8.72902E-6
				6)	nalt	9329	340	2.7054393E-6
				7)	nalo	9662	304	2.418981E-6
			3)	nac	0	0	0.0
				1)	naci	401	39755	3.1633748E-4
				2)	nace	4106	2919	2.3226992E-5
				3)	nacr	10594	217	1.7267068E-6
			4)	nai	0	0	0.0
				1)	nais	466	36422	2.898162E-4
			5)	nan	0	0	0.0
				1)	nanc	758	25379	2.0194513E-4
				2)	nant	4264	2687	2.1380927E-5
				3)	nani	4989	1879	1.4951531E-5
				4)	nand	5217	1685	1.3407839E-5
				5)	nanç	5955	1213	9.6520525E-6
				6)	nana	8768	419	3.3340561E-6
				7)	nano	9196	356	2.832754E-6
			6)	nar	0	0	0.0
				1)	nar_	810	23865	1.8989797E-4
				2)	nars	4578	2293	1.82458E-5
				3)	nara	5050	1817	1.4458185E-5
				4)	nare	5355	1595	1.2691693E-5
				5)	nari	6231	1078	8.577834E-6
				6)	nará	6433	1001	7.965132E-6
				7)	narm	7704	617	4.9095765E-6
				8)	narã	9642	306	2.4348954E-6
				9)	narn	10015	268	2.1325227E-6
			7)	nad	0	0	0.0
				1)	nado	1020	19819	1.5770324E-4
				2)	nada	1048	19371	1.5413843E-4
				3)	nadm	6787	875	6.9625276E-6
				4)	nade	6824	862	6.8590844E-6
			8)	naç	0	0	0.0
				1)	naçã	1182	17243	1.3720556E-4
				2)	naçõ	4263	2687	2.1380927E-5
			9)	nat	0	0	0.0
				1)	natu	1395	14603	1.16198615E-4
				2)	nati	3649	3705	2.948133E-5
				3)	nato	5929	1228	9.77141E-6
				4)	nató	7718	615	4.893662E-6
				5)	natá	7804	599	4.7663475E-6
				6)	nata	8235	506	4.0263303E-6
			10)	nam	0	0	0.0
				1)	name	1541	13140	1.0455727E-4
				2)	nam_	3909	3226	2.5669844E-5
				3)	namo	5942	1223	9.731624E-6
				4)	nama	6237	1076	8.5619195E-6
				5)	nami	7031	795	6.3259536E-6
				6)	nams	9245	351	2.7929682E-6
			11)	nav	0	0	0.0
				1)	navi	3932	3208	2.5526615E-5
				2)	nave	5131	1744	1.3877312E-5
				3)	nava	6430	1002	7.973089E-6
			12)	nag	0	0	0.0
				1)	nage	5193	1707	1.3582897E-5
			13)	naz	0	0	0.0
				1)	nazi	9136	364	2.8964114E-6
			14)	nau	0	0	0.0
				1)	nauf	9361	337	2.6815678E-6
		8)	ne	0	0	0.0
			1)	nec	0	0	0.0
				1)	nece	219	57352	4.5635988E-4
				2)	neci	5314	1625	1.2930408E-5
			2)	nem	0	0	0.0
				1)	nem_	1255	16383	1.3036239E-4
				2)	nema	8218	510	4.058159E-6
				3)	nemo	9698	301	2.3951095E-6
			3)	ner	0	0	0.0
				1)	nerg	1332	15333	1.22007354E-4
				2)	nera	3459	4124	3.2815387E-5
				3)	nero	3667	3671	2.9210787E-5
				4)	nerá	5996	1188	9.453123E-6
				5)	nere	7358	703	5.5938935E-6
			4)	neg	0	0	0.0
				1)	nego	1335	15312	1.21840254E-4
				2)	nega	3130	4952	3.9403927E-5
				3)	negó	6452	995	7.917389E-6
				4)	negr	6772	880	7.0023134E-6
				5)	negl	7263	734	5.840566E-6
				6)	negá	10359	236	1.8778932E-6
			5)	nen	0	0	0.0
				1)	nent	2169	8661	6.8917085E-5
				2)	nenh	8990	386	3.0714693E-6
			6)	nei	0	0	0.0
				1)	neir	2293	7970	6.341868E-5
				2)	nei_	8819	411	3.2703986E-6
			7)	nef	0	0	0.0
				1)	nefi	2911	5628	4.4782977E-5
				2)	nefí	3510	4006	3.187644E-5
				3)	nefa	9699	301	2.3951095E-6
			8)	nea	0	0	0.0
				1)	neam	3384	4286	3.410445E-5
				2)	nea_	6710	904	7.1932855E-6
				3)	near	6948	822	6.540797E-6
				4)	neas	7231	740	5.888309E-6
				5)	nead	7977	563	4.479889E-6
			9)	nel	0	0	0.0
				1)	nela	4654	2192	1.7442126E-5
				2)	nele	6078	1148	9.134837E-6
				3)	nel_	7896	580	4.6151613E-6
			10)	neq	0	0	0.0
				1)	nequ	5537	1468	1.1681132E-5
			11)	nes	0	0	0.0
				1)	nest	5671	1370	1.0901329E-5
				2)	nesa	6012	1181	9.397423E-6
				3)	nese	6052	1162	9.246237E-6
				4)	nes_	7785	603	4.798176E-6
				5)	nesp	10547	221	1.7585355E-6
			12)	net	0	0	0.0
				1)	netá	5765	1318	1.0487556E-5
				2)	neta	6460	991	7.88556E-6
				3)	neti	7106	772	6.1429387E-6
				4)	nete	7458	681	5.418836E-6
				5)	neto	9169	360	2.8645827E-6
				6)	netr	9622	309	2.4587669E-6
			13)	nev	0	0	0.0
				1)	nevi	6043	1165	9.270108E-6
			14)	nee	0	0	0.0
				1)	neer	6555	958	7.622973E-6
			15)	nex	0	0	0.0
				1)	nexo	6801	870	6.9227417E-6
				2)	nexa	8382	479	3.8114865E-6
				3)	nexi	8592	446	3.5488997E-6
			16)	neo	0	0	0.0
				1)	neo_	6954	821	6.53284E-6
				2)	neol	8875	401	3.1908269E-6
				3)	neos	10203	251	1.9972508E-6
			17)	neu	0	0	0.0
				1)	neut	7187	753	5.9917525E-6
				2)	neur	9102	369	2.9361972E-6
			18)	neç	0	0	0.0
				1)	neça	8808	413	3.286313E-6
		9)	nv	0	0	0.0
			1)	nvo	0	0	0.0
				1)	nvol	269	49940	3.9738129E-4
				2)	nvoc	5518	1477	1.1752746E-5
				3)	nvos	8605	443	3.5250282E-6
			2)	nve	0	0	0.0
				1)	nves	993	20330	1.6176935E-4
				2)	nven	2271	8124	6.464408E-5
				3)	nver	2713	6236	4.962094E-5
				4)	nvel	6877	840	6.6840266E-6
			3)	nvi	0	0	0.0
				1)	nvid	3388	4268	3.396122E-5
				2)	nvia	3685	3643	2.8987986E-5
				3)	nvic	4072	2983	2.3736251E-5
				4)	nvio	6382	1021	8.124275E-6
				5)	nvit	7296	725	5.7689513E-6
				6)	nvin	8581	447	3.5568569E-6
				7)	nvie	9641	306	2.4348954E-6
				8)	nvis	10354	237	1.8858503E-6
				9)	nviv	10738	207	1.647135E-6
			4)	nvé	0	0	0.0
				1)	nvém	7128	768	6.11111E-6
				2)	nvés	9347	338	2.689525E-6
			5)	nva	0	0	0.0
				1)	nvas	9130	365	2.9043686E-6
		10)	nç	0	0	0.0
			1)	nça	0	0	0.0
				1)	nça_	283	48624	3.8690964E-4
				2)	nças	1317	15503	1.2336008E-4
				3)	nçar	1756	11305	8.995586E-5
				4)	nçad	2984	5371	4.2737982E-5
				5)	nçam	5719	1343	1.0686485E-5
				6)	nçan	10386	234	1.8619788E-6
			2)	nçã	0	0	0.0
				1)	nção	508	34275	2.7273214E-4
			3)	nçõ	0	0	0.0
				1)	nçõe	1894	10379	8.258751E-5
			4)	nço	0	0	0.0
				1)	nço_	4874	1976	1.5723377E-5
				2)	nçou	6892	837	6.660155E-6
				3)	nços	7551	660	5.2517353E-6
			5)	nçá	0	0	0.0
				1)	nçám	8110	530	4.2173024E-6
		11)	ns	0	0	0.0
			1)	nst	0	0	0.0
				1)	nsti	449	37012	2.9451094E-4
				2)	nstr	646	29511	2.3482417E-4
				3)	nsta	1491	13644	1.08567685E-4
				4)	nstâ	3451	4152	3.3038188E-5
				5)	nsto	7195	751	5.975838E-6
				6)	nste	9131	365	2.9043686E-6
				7)	nstá	10387	234	1.8619788E-6
			2)	nsi	0	0	0.0
				1)	nsid	485	35665	2.8379261E-4
				2)	nsis	2159	8735	6.950592E-5
				3)	nsin	4266	2684	2.1357057E-5
				4)	nsig	4689	2155	1.7147711E-5
				5)	nsiç	5130	1745	1.3885269E-5
				6)	nsiv	5155	1732	1.3781826E-5
				7)	nsib	5156	1732	1.3781826E-5
				8)	nsit	5367	1584	1.2604164E-5
				9)	nsif	5627	1397	1.1116173E-5
				10)	nsio	7542	662	5.2676496E-6
			3)	nso	0	0	0.0
				1)	nso_	955	20957	1.667585E-4
				2)	nsol	4534	2334	1.8572046E-5
				3)	nsor	6427	1003	7.981046E-6
				4)	nsos	8260	501	3.9865445E-6
				5)	nson	8485	461	3.6682575E-6
				6)	nsom	9278	347	2.7611395E-6
				7)	nsoa	10301	243	1.9335935E-6
			4)	nse	0	0	0.0
				1)	nseg	1061	19155	1.5241967E-4
				2)	nseq	1879	10506	8.3598075E-5
				3)	nsen	3275	4559	3.6276757E-5
				4)	nser	3670	3665	2.9163044E-5
				5)	nsel	4659	2182	1.7362554E-5
				6)	nsec	5277	1643	1.3073637E-5
				7)	nseu	6658	920	7.3206006E-6
				8)	nsei	8814	412	3.2783557E-6
				9)	nse_	9115	366	2.9123257E-6
				10)	nsem	9539	317	2.5224242E-6
			5)	nsp	0	0	0.0
				1)	nspo	1472	13815	1.0992836E-4
				2)	nspa	2487	7139	5.6806268E-5
				3)	nspe	5222	1683	1.3391925E-5
				4)	nspi	6046	1164	9.262151E-6
				5)	nspl	9952	274	2.1802657E-6
			6)	nsu	0	0	0.0
				1)	nsum	1500	13569	1.07970896E-4
				2)	nsul	2788	5957	4.740089E-5
				3)	nsuf	4810	2026	1.6121236E-5
				4)	nsur	6592	942	7.4956583E-6
				5)	nsua	9086	372	2.960069E-6
				6)	nsus	9114	366	2.9123257E-6
			7)	nsa	0	0	0.0
				1)	nsab	1562	12905	1.02687336E-4
				2)	nsag	2862	5769	4.590494E-5
				3)	nsar	3054	5153	4.100332E-5
				4)	nsa_	3177	4791	3.8122824E-5
				5)	nsat	3779	3465	2.7571608E-5
				6)	nsam	3800	3419	2.7205579E-5
				7)	nsaç	4946	1917	1.5253903E-5
				8)	nsac	6496	980	7.798031E-6
				9)	nsad	6644	923	7.344472E-6
				10)	nsas	7422	690	5.4904503E-6
				11)	nsai	7616	643	5.116463E-6
				12)	nsav	9395	333	2.6497391E-6
				13)	nsan	10231	249	1.9813365E-6
			8)	nsá	0	0	0.0
				1)	nsáv	1936	10044	7.992186E-5
			9)	nsã	0	0	0.0
				1)	nsão	2100	9090	7.233072E-5
			10)	nsc	0	0	0.0
				1)	nsci	3263	4590	3.652343E-5
				2)	nscr	4180	2805	2.2319875E-5
			11)	nsm	0	0	0.0
				1)	nsmi	3318	4445	3.536964E-5
			12)	nsf	0	0	0.0
				1)	nsfo	3580	3829	3.046802E-5
				2)	nsfe	3721	3566	2.8375283E-5
				3)	nsfr	4420	2472	1.9670135E-5
			13)	nsõ	0	0	0.0
				1)	nsõe	3820	3387	2.695095E-5
			14)	nsí	0	0	0.0
				1)	nsív	3870	3306	2.6306418E-5
			15)	nsn	0	0	0.0
				1)	nsna	7981	562	4.471932E-6
			16)	nsv	0	0	0.0
				1)	nsve	10305	242	1.9256363E-6
		12)	ní	0	0	0.0
			1)	nív	0	0	0.0
				1)	níve	653	29219	2.3250068E-4
			2)	níc	0	0	0.0
				1)	níci	2728	6173	4.9119637E-5
				2)	níco	9941	275	2.1882229E-6
			3)	níf	0	0	0.0
				1)	nífi	8610	442	3.517071E-6
			4)	nít	0	0	0.0
				1)	níti	10183	252	2.005208E-6
		13)	ni	0	0	0.0
			1)	nid	0	0	0.0
				1)	nida	691	27467	2.1855971E-4
				2)	nido	4254	2694	2.1436628E-5
			2)	nic	0	0	0.0
				1)	nica	715	26400	2.100694E-4
				2)	nici	1017	19853	1.5797379E-4
				3)	nico	1413	14403	1.1460718E-4
				4)	nich	7527	666	5.2994783E-6
				5)	nicí	10237	248	1.9733793E-6
			3)	niz	0	0	0.0
				1)	niza	925	21483	1.7094398E-4
				2)	nizo	10306	242	1.9256363E-6
			4)	nit	0	0	0.0
				1)	nitá	1079	18814	1.4970628E-4
				2)	niti	4680	2163	1.7211369E-5
				3)	nito	6122	1130	8.991607E-6
				4)	nita	7013	804	6.397568E-6
				5)	nitr	9445	326	2.5940387E-6
			5)	nio	0	0	0.0
				1)	nio_	1183	17237	1.3715781E-4
				2)	nios	3111	4990	3.97063E-5
			6)	niã	0	0	0.0
				1)	nião	1193	17146	1.3643371E-4
			7)	nif	0	0	0.0
				1)	nifi	1237	16562	1.3178673E-4
				2)	nife	2135	8930	7.105757E-5
				3)	nifo	5597	1418	1.1283273E-5
			8)	nis	0	0	0.0
				1)	nist	1662	12070	9.604309E-5
				2)	nism	2212	8444	6.719038E-5
			9)	nim	0	0	0.0
				1)	nima	2114	9033	7.1877155E-5
				2)	nimo	3691	3628	2.8868628E-5
				3)	nimi	4227	2743	2.1826529E-5
				4)	nime	6059	1159	9.222365E-6
			10)	nir	0	0	0.0
				1)	nir_	3230	4671	3.716796E-5
				2)	nirs	10406	233	1.8540217E-6
				3)	nire	10454	229	1.822193E-6
				4)	nira	10507	224	1.782407E-6
			11)	niõ	0	0	0.0
				1)	niõe	3379	4299	3.4207893E-5
			12)	nia	0	0	0.0
				1)	nia_	3466	4110	3.2703985E-5
				2)	nian	3553	3893	3.097728E-5
				3)	nial	8752	422	3.3579277E-6
				4)	nias	9300	344	2.737268E-6
			13)	nie	0	0	0.0
				1)	nien	3577	3838	3.0539635E-5
			14)	niç	0	0	0.0
				1)	niçã	3618	3775	3.0038333E-5
				2)	niçõ	7224	742	5.9042236E-6
			15)	nin	0	0	0.0
				1)	ning	3674	3660	2.9123257E-5
				2)	nina	9742	296	2.3553237E-6
				3)	nino	10011	269	2.1404799E-6
				4)	nind	10621	215	1.7107925E-6
			16)	nib	0	0	0.0
				1)	nibi	3731	3551	2.8255927E-5
			17)	niv	0	0	0.0
				1)	nive	3781	3462	2.7547738E-5
			18)	nil	0	0	0.0
				1)	nila	5794	1301	1.0352283E-5
			19)	niê	0	0	0.0
				1)	niên	7863	586	4.6629043E-6
			20)	nip	0	0	0.0
				1)	nipu	8145	523	4.161602E-6
			21)	niu	0	0	0.0
				1)	niu_	8591	446	3.5488997E-6
			22)	niq	0	0	0.0
				1)	niqu	9465	325	2.5860816E-6
		14)	nf	0	0	0.0
			1)	nfo	0	0	0.0
				1)	nfor	723	26281	2.091225E-4
			2)	nfl	0	0	0.0
				1)	nfli	2618	6582	5.2374122E-5
				2)	nflu	3966	3161	2.5152629E-5
				3)	nfla	6239	1074	8.546005E-6
				4)	nfle	9991	270	2.148437E-6
			3)	nfi	0	0	0.0
				1)	nfia	2628	6543	5.206379E-5
				2)	nfir	3552	3894	3.0985237E-5
				3)	nfid	8354	483	3.8433154E-6
				4)	nfin	8420	471	3.7478292E-6
				5)	nfig	8675	434	3.4534137E-6
				6)	nfim	9195	356	2.832754E-6
				7)	nfio	9305	343	2.7293108E-6
				8)	nfis	9429	328	2.6099533E-6
			4)	nfe	0	0	0.0
				1)	nfer	2708	6252	4.9748254E-5
				2)	nfel	2818	5884	4.6820012E-5
				3)	nfec	7244	738	5.8723945E-6
				4)	nfes	8943	391	3.1112552E-6
			5)	nfr	0	0	0.0
				1)	nfra	2973	5414	4.308014E-5
				2)	nfre	3433	4184	3.3292818E-5
				3)	nfro	4233	2730	2.1723086E-5
				4)	nfri	9263	348	2.7690967E-6
			6)	nfu	0	0	0.0
				1)	nfus	5907	1241	9.874853E-6
				2)	nfun	7212	745	5.928095E-6
			7)	nfa	0	0	0.0
				1)	nfas	6103	1138	9.055265E-6
				2)	nfan	6730	897	7.1375853E-6
				3)	nfat	9571	314	2.4985527E-6
		15)	nó	0	0	0.0
			1)	nóm	0	0	0.0
				1)	nómi	825	23449	1.8658779E-4
				2)	nóme	5053	1814	1.4434314E-5
			2)	nós	0	0	0.0
				1)	nós_	895	22059	1.7552731E-4
				2)	nóst	8889	399	3.1749125E-6
			3)	nón	0	0	0.0
				1)	nóni	8989	386	3.0714693E-6
			4)	nór	0	0	0.0
				1)	nórd	10010	269	2.1404799E-6
			5)	nóf	0	0	0.0
				1)	nófo	10591	217	1.7267068E-6
		16)	nu	0	0	0.0
			1)	num	0	0	0.0
				1)	numa	1260	16307	1.2975764E-4
				2)	num_	1307	15639	1.2444225E-4
				3)	nume	4112	2914	2.3187205E-5
			2)	nun	0	0	0.0
				1)	nunc	1682	11894	9.464263E-5
				2)	nund	6615	933	7.424044E-6
			3)	nua	0	0	0.0
				1)	nuar	1876	10523	8.373334E-5
				2)	nua_	2695	6294	5.0082457E-5
				3)	nuam	3303	4479	3.5640183E-5
				4)	nual	4014	3069	2.4420568E-5
				5)	nuaç	6280	1057	8.410733E-6
				6)	nuai	6472	988	7.861689E-6
				7)	nuad	8500	459	3.6523431E-6
				8)	nuan	10230	249	1.9813365E-6
				9)	nuas	10701	209	1.6630495E-6
			4)	nuc	0	0	0.0
				1)	nucl	3409	4228	3.3642933E-5
				2)	nuci	9095	370	2.9441544E-6
			5)	nut	0	0	0.0
				1)	nute	4522	2351	1.8707316E-5
				2)	nuto	5014	1852	1.4736687E-5
				3)	nutr	7737	612	4.8697907E-6
			6)	nue	0	0	0.0
				1)	nue_	6176	1097	8.72902E-6
				2)	nuem	6819	864	6.8749987E-6
			7)	nuo	0	0	0.0
				1)	nuo_	6643	923	7.344472E-6
			8)	nui	0	0	0.0
				1)	nuid	6718	901	7.169414E-6
				2)	nuir	7051	787	6.262296E-6
				3)	nuiç	7781	604	4.8061333E-6
				4)	nuin	10739	207	1.647135E-6
			9)	nul	0	0	0.0
				1)	nula	7074	782	6.2225104E-6
			10)	nuí	0	0	0.0
				1)	nuín	8141	524	4.1695594E-6
			11)	nus	0	0	0.0
				1)	nus_	8942	391	3.1112552E-6
		17)	nú	0	0	0.0
			1)	núm	0	0	0.0
				1)	núme	1428	14161	1.1268155E-4
			2)	nún	0	0	0.0
				1)	núnc	6595	941	7.487701E-6
			3)	nút	0	0	0.0
				1)	núti	8751	422	3.3579277E-6
			4)	núc	0	0	0.0
				1)	núcl	9865	282	2.243923E-6
		18)	nj	0	0	0.0
			1)	nju	0	0	0.0
				1)	njun	1532	13245	1.0539278E-4
				2)	njus	4951	1910	1.5198203E-5
				3)	njug	7223	743	5.9121808E-6
			2)	nja	0	0	0.0
				1)	nja_	9194	356	2.832754E-6
				2)	njar	9942	275	2.1882229E-6
				3)	njam	10480	227	1.8062785E-6
		19)	nq	0	0	0.0
			1)	nqu	0	0	0.0
				1)	nqua	1694	11782	9.375143E-5
				2)	nque	3974	3142	2.5001442E-5
				3)	nqui	4204	2782	2.213686E-5
				4)	nqué	5763	1319	1.0495513E-5
		20)	ng	0	0	0.0
			1)	ngo	0	0	0.0
				1)	ngo_	1961	9918	7.8919256E-5
				2)	ngos	7628	640	5.0925914E-6
				3)	ngol	9924	277	2.2041372E-6
			2)	ngr	0	0	0.0
				1)	ngra	2660	6410	5.100549E-5
				2)	ngre	6129	1123	8.935906E-6
			3)	ngu	0	0	0.0
				1)	ngua	3138	4927	3.9205E-5
				2)	ngué	3776	3473	2.7635266E-5
				3)	ngue	5941	1223	9.731624E-6
				4)	nguí	6081	1145	9.110965E-6
				5)	ngui	6319	1046	8.323204E-6
				6)	ngul	6383	1021	8.124275E-6
			4)	nge	0	0	0.0
				1)	nge_	3190	4762	3.7892063E-5
				2)	ngen	4286	2643	2.1030812E-5
				3)	ngei	4851	1997	1.5890477E-5
				4)	nger	6500	977	7.77416E-6
				5)	ngem	7982	562	4.471932E-6
				6)	ngel	8054	542	4.3127884E-6
				7)	nges	8169	519	4.1297735E-6
			5)	ngi	0	0	0.0
				1)	ngir	3564	3873	3.0818137E-5
				2)	ngid	4099	2931	2.3322478E-5
				3)	ngiu	8931	393	3.1271695E-6
				4)	ngim	9860	283	2.2518802E-6
			6)	nga	0	0	0.0
				1)	nga_	5413	1553	1.2357492E-5
				2)	ngar	5487	1498	1.1919848E-5
				3)	ngan	5925	1231	9.795282E-6
				4)	ngam	8160	521	4.145688E-6
				5)	ngas	8197	514	4.0899877E-6
				6)	ngad	8261	501	3.9865445E-6
			7)	ngl	0	0	0.0
				1)	nglo	7875	584	4.64699E-6
				2)	nglê	8127	527	4.193431E-6
				3)	ngle	9071	374	2.9759833E-6
			8)	ngí	0	0	0.0
				1)	ngív	9281	347	2.7611395E-6
			9)	ngé	0	0	0.0
				1)	ngén	9814	288	2.2916663E-6
		21)	ná	0	0	0.0
			1)	nár	0	0	0.0
				1)	nári	2050	9377	7.461442E-5
			2)	nál	0	0	0.0
				1)	náli	3011	5309	4.224464E-5
				2)	nálo	8527	454	3.612557E-6
				3)	nála	9626	308	2.4508097E-6
			3)	náv	0	0	0.0
				1)	náve	6066	1153	9.174622E-6
			4)	nám	0	0	0.0
				1)	námo	8483	461	3.6682575E-6
			5)	náu	0	0	0.0
				1)	náut	10379	235	1.869936E-6
		22)	nâ	0	0	0.0
			1)	nâm	0	0	0.0
				1)	nâmi	5394	1568	1.2476849E-5
			2)	nân	0	0	0.0
				1)	nâni	7127	768	6.11111E-6
				2)	nânc	7914	577	4.59129E-6
		23)	nê	0	0	0.0
			1)	nês	0	0	0.0
				1)	nês_	6393	1016	8.084489E-6
			2)	nên	0	0	0.0
				1)	nênc	7488	675	5.371093E-6
		24)	nr	0	0	0.0
			1)	nra	0	0	0.0
				1)	nra_	6429	1002	7.973089E-6
				2)	nrar	9279	347	2.7611395E-6
				3)	nrai	10620	215	1.7107925E-6
